transaction_id,account_id,transaction_date,transaction_type,amount,merchant,category
221602,10700,2024-12-17,debit,1868.18,Bishop-Murray,Fuel
221603,10742,2024-08-13,debit,5950.23,"Byrd, Strickland and Collins",Entertaiment
221604,10514,2024-11-27,credit,5858.36,Merchant Unknown,Entertaiment
221605,10480,2024-10-05,debit,8900.11,Johnson-Rosales,Groceries
221606,10719,2024-09-05,credit,-8956.62,Reeves-Bird,Rent
221607,11029,2024-07-08,debit,2810.05,Payne-Valentine,Shopping
221608,10835,2025-04-16,debit,1461.29,"Brown, Caldwell and Goodman",Fuel
221609,10691,2024-11-08,credit,2904.82,Merchant Unknown,Insurance
221610,10207,2024-10-22,debit,8556.2,Guzman-Powell,Fuel
221611,10724,2024-12-07,debit,7641.11,Velez-Duncan,Entertainment
221612,11127,2024-12-29,credit,7560.94,Mays Inc,Salary
221613,10623,2024-08-05,credit,7650.09,Clark Inc,Salary
221614,10645,2025-05-13,credit,9827.35,"Jensen, Tyler and Cox",Grocerry
221615,10893,2025-05-30,debit,6943.74,Hughes-Sanders,Salary
221616,11140,2024-12-27,debit,5464.44,Merchant Unknown,Rent
221617,10354,2025-02-12,credit,8185.94,Mathis-Harris,Shopping
221618,10758,2024-11-24,credit,3601.25,Ortiz PLC,Shopping
221619,10748,2024-11-25,debit,6116.7,"Taylor, Wilson and Cunningham",Shopping
221620,10399,2024-12-10,debit,1549.68,Luna-Gordon,Fuel
221621,10429,2024-11-28,debit,7883.4,"Johnson, Kelley and Le",Utilities
221622,11180,2025-05-15,debit,4942.23,Bell Inc,Groceriess
221623,10815,2025-03-01,debit,264.87,"Miller, Robinson and Montgomery",Groceries
221624,10140,2025-02-08,debit,8453.87,Alvarez-Molina,Entertaiment
221625,10352,2024-07-15,debit,8812.68,"Mcclure, Collier and Jones",Shopping
221626,10739,2025-01-27,debit,9064.71,Brown-Sanders,Fuel
221627,10284,2024-07-23,credit,4334.6,Webb-Lee,Groceriess
221628,11003,2024-12-07,debit,5800.48,Howard Inc,Insurance
221629,10443,2025-05-07,credit,6019.64,"Mullins, Williams and Thomas",Grocerry
221630,10844,2025-07-10,debit,708.01,"Lopez, Hughes and Johnson",Rent
221631,10676,2025-05-06,debit,9137.67,Merchant Unknown,Groceries
221632,11060,2024-10-27,credit,1522.24,Rodriguez PLC,Groceriess
221633,10732,2025-04-22,credit,7102.03,Booker and Sons,Utilities
221634,10764,2025-07-20,debit,637.85,Gould-Petty,Entertainment
221635,10129,2025-06-11,credit,669.01,Lucas Group,Entertaiment
221636,10667,2024-11-15,debit,6771.72,Merchant Unknown,Shopping
221637,11069,2025-04-14,credit,5214.13,"Willis, Patterson and Huerta",Entertainment
221638,11105,2025-04-06,credit,1811.14,Simmons Inc,Grocerry
221639,10402,2024-10-06,credit,4225.7,Gonzales PLC,Rent
221640,10286,2024-08-30,credit,3702.34,"Houston, Johnson and Coleman",Fuel
221641,10713,2024-09-29,credit,1474.01,Murphy Inc,Entertainment
221642,10570,2024-12-02,debit,9088.41,Merchant Unknown,Entertaiment
221643,11174,2025-02-28,credit,464.76,Carr-Butler,Grocerry
221644,10130,2025-06-08,credit,8365.16,Smith Group,Rent
221645,10786,2024-07-27,credit,6094.19,Jones and Sons,Shopping
221646,10949,2025-05-09,debit,3159.03,"Castaneda, Murray and Wilson",Grocerry
221647,10570,2024-08-27,debit,3533.93,Johnson-Hall,Fuel
221648,10433,2024-12-20,debit,1138.36,"Rodriguez, Walsh and Mathews",Utilities
221649,10099,2025-04-19,credit,5387.66,"Downs, Turner and Holder",Entertaiment
221650,10476,2024-12-18,debit,6455.69,Bender LLC,Entertainment
221651,10585,2025-06-25,debit,4129.6,"Johnson, Patel and Lee",Fuel
221652,10296,2024-12-24,debit,8763.71,Rios-Welch,Entertainment
221653,10432,2024-09-15,debit,825.96,"Roberts, Fischer and Reed",Insurance
221654,10380,2024-08-24,debit,5984.35,Mcbride-Hamilton,Salary
221655,10046,2025-03-24,credit,-1632.0,"Nguyen, Andrade and Williams",Grocerry
221656,11096,2025-04-08,debit,7560.1,Ramirez-Lynch,Groceriess
221657,11019,2024-10-14,debit,1794.9,Brennan and Sons,Entertaiment
221658,10019,2025-02-24,debit,347.92,Murray-Miller,Entertaiment
221659,10138,2025-02-07,credit,2598.62,"Roy, Peterson and Bryan",Grocerry
221660,10937,2024-08-11,credit,3484.6,Harvey-Clark,Groceriess
221661,10362,2024-09-02,credit,3108.59,Wong LLC,Groceries
221662,10546,2025-05-28,credit,7558.37,Williams-Peters,Entertaiment
221663,10741,2024-10-04,debit,1413.38,Merchant Unknown,Fuel
221664,10704,2025-04-25,credit,6143.85,Robertson Group,Fuel
221665,10616,2024-08-09,debit,5538.83,"Lynch, Carlson and Pruitt",Groceriess
221666,10328,2024-11-03,debit,5731.04,Hayden PLC,Grocerry
221667,10632,2025-07-06,credit,-1588.77,"Navarro, Mitchell and Black",Entertainment
221668,10689,2024-07-25,credit,6839.71,Sosa PLC,Groceriess
221669,10832,2024-11-05,credit,-9600.95,"Greer, Lopez and Roberson",Utilities
221670,10858,2025-06-11,credit,7042.99,Evans LLC,Shopping
221671,10505,2025-04-18,credit,7608.74,"Silva, Lopez and Long",Fuel
221672,10830,2025-05-03,debit,7728.86,"Mcguire, Young and Kim",Fuel
221673,10929,2024-12-23,debit,5499.18,"Martinez, Miller and Johnson",Fuel
221674,10382,2024-11-19,credit,8762.62,Martin and Sons,Fuel
221675,10258,2024-12-02,credit,2922.39,"Allen, King and Lewis",Shopping
221676,10267,2025-04-20,credit,-5744.08,Small Group,Shopping
221677,10756,2024-12-08,debit,4698.6,"Williams, Cooper and Lambert",Groceries
221678,10993,2024-12-31,credit,-2486.64,"Turner, Mclaughlin and Fuller",Grocerry
221679,11129,2025-03-04,debit,4798.65,Merchant Unknown,Groceries
221680,10942,2024-10-23,debit,9714.52,Browning-Garcia,Insurance
221681,11080,2024-07-07,debit,9091.7,Farley PLC,Fuel
221682,10497,2024-06-28,credit,3167.89,Morales PLC,Groceries
221683,10817,2025-06-09,debit,5131.2,Smith-Clayton,Utilities
221684,10038,2024-10-24,credit,3930.3,Merchant Unknown,Utilities
221685,10058,2024-08-12,credit,6409.37,"Reilly, Bates and Castro",Grocerry
221686,10366,2025-01-10,credit,4238.9,Booth-Osborn,Entertainment
221687,10309,2024-09-29,debit,5047.17,Ibarra Group,Entertainment
221688,10623,2025-01-30,credit,5906.65,"Gonzales, Huff and Jones",Fuel
221689,10417,2025-05-15,debit,5644.11,Lopez Group,Fuel
221690,10003,2025-05-15,credit,6742.26,"Randall, Barrett and Burton",Utilities
221691,10106,2025-03-14,credit,429.33,Merchant Unknown,Utilities
221692,10387,2024-09-06,debit,8825.71,Johnson Group,Fuel
221693,10152,2024-08-26,debit,4842.06,Miller-Heath,Grocerry
221694,10810,2024-11-22,debit,3397.26,Campbell PLC,Groceriess
221695,10846,2025-03-13,debit,7935.82,"Massey, Maldonado and Frey",Groceries
221696,10525,2024-07-07,credit,7605.93,Petersen Ltd,Groceriess
221697,11186,2024-11-29,credit,4401.48,"Adkins, Phillips and Gilbert",Utilities
221698,11046,2025-06-10,debit,182.12,"Stephens, Floyd and Boyle",Salary
221699,10080,2025-05-10,credit,9143.4,Torres LLC,Groceriess
221700,10936,2025-05-11,credit,8540.4,"Brown, Franklin and Ward",Utilities
221701,10657,2024-06-30,credit,3895.66,Williams and Sons,Groceries
221702,10495,2024-09-14,credit,2146.1,Rhodes LLC,Utilities
221703,10457,2024-08-10,credit,9159.05,Knight and Sons,Shopping
221704,10637,2025-01-11,credit,3284.85,Johnson-Lewis,Entertainment
221705,10825,2025-02-01,debit,1114.25,Sherman-Lee,Entertainment
221706,10335,2024-10-21,credit,6454.81,"Stark, Hodges and Beard",Rent
221707,10135,2025-01-04,credit,766.5,Rodriguez-Green,Shopping
221708,11188,2025-07-25,credit,4699.89,King-Ingram,Shopping
221709,10955,2025-02-28,credit,1171.6,Merchant Unknown,Shopping
221710,11105,2024-09-14,credit,9680.04,Foster-Floyd,Rent
221711,10917,2024-07-19,credit,4637.78,Wells-Melendez,Entertainment
221712,11134,2025-04-25,debit,9444.43,Lewis Group,Groceries
221713,10427,2024-11-29,credit,3251.9,Ritter-Fisher,Fuel
221714,10445,2025-05-14,credit,7519.71,Merchant Unknown,Fuel
221715,10408,2024-09-04,credit,7606.43,Thomas Inc,Entertainment
221716,10101,2024-09-07,credit,6185.81,Miller-Turner,Grocerry
221717,10448,2024-09-30,debit,5978.12,Mercado LLC,Fuel
221718,10351,2025-01-30,debit,1565.5,Garrett-Vaughn,Entertaiment
221719,10263,2024-11-07,debit,347.58,Johnson-Aguirre,Fuel
221720,10141,2024-07-10,credit,2610.06,Jones-Walter,Utilities
221721,10234,2024-12-10,debit,2665.99,"Lane, Miller and Hurst",Insurance
221722,10304,2024-10-12,credit,4056.63,Castro PLC,Utilities
221723,11040,2024-12-07,debit,9069.81,Best Ltd,Entertainment
221724,10054,2025-04-27,credit,2744.34,Arnold-Simon,Fuel
221725,10841,2024-08-01,debit,6532.16,Merchant Unknown,Fuel
221726,10779,2024-10-14,debit,1922.32,"Colon, Briggs and Burnett",Entertainment
221727,10813,2024-08-10,debit,4562.75,King LLC,Groceriess
221728,10291,2025-01-01,debit,2881.64,Lee-Yates,Shopping
221729,10685,2025-03-02,debit,1291.68,Merchant Unknown,Fuel
221730,10462,2024-09-25,debit,3030.24,Guerrero Inc,Fuel
221731,10571,2025-05-26,credit,-8111.05,Malone-Rodriguez,Entertainment
221732,10625,2024-11-25,debit,4666.53,Gordon-Rice,Utilities
221733,10044,2025-06-02,debit,1854.64,West Group,Rent
221734,10535,2025-03-12,debit,337.16,Payne PLC,Entertaiment
221735,10671,2025-02-01,credit,1615.18,Kramer-Peterson,Shopping
221736,10386,2025-02-23,credit,5496.67,Roman-Davis,Entertaiment
221737,10910,2024-08-17,debit,3078.29,"Cross, Cortez and Campbell",Groceries
221738,10390,2024-10-12,credit,1077.79,"Watts, Henry and Ramsey",Insurance
221739,10855,2025-03-24,credit,9260.98,"Lewis, Powell and Chavez",Groceriess
221740,11042,2025-03-01,credit,6660.38,"Adams, Hunter and Terry",Shopping
221741,10101,2024-12-12,debit,1447.1,"Smith, Gonzalez and Deleon",Shopping
221742,10472,2025-03-11,debit,1039.45,Hughes Group,Groceriess
221743,10919,2024-09-01,debit,189.79,Cox Ltd,Groceriess
221744,11174,2025-03-21,credit,8803.06,Ochoa and Sons,Insurance
221745,10891,2024-12-18,debit,1073.78,"Hayes, Wallace and Wilson",Utilities
221746,10367,2024-07-20,debit,4031.78,Stein PLC,Fuel
221747,11026,2024-07-23,credit,2177.04,Wilson-Velazquez,Shopping
221748,10709,2024-11-22,credit,551.71,"Medina, Grant and Hoover",Shopping
221749,11068,2024-09-17,credit,2464.54,Merchant Unknown,Entertainment
221750,10339,2025-02-12,credit,8567.96,"Williams, Wilson and Ramos",Insurance
221751,10350,2024-11-18,credit,1944.28,Merchant Unknown,Entertaiment
221752,11141,2024-10-30,credit,6383.81,Reyes-Bryant,Entertainment
221753,10389,2024-07-10,credit,7035.55,Cole Inc,Shopping
221754,10500,2025-02-26,debit,5801.65,Sherman PLC,Insurance
221755,10418,2025-06-24,debit,5850.17,Perez Ltd,Shopping
221756,10599,2024-09-01,credit,9642.38,Wilson-Hernandez,Utilities
221757,10436,2024-10-14,debit,2753.08,"Coleman, Booker and Cummings",Insurance
221758,10092,2024-09-27,debit,4118.59,Herrera-Diaz,Grocerry
221759,10489,2025-03-15,debit,2584.99,Myers Inc,Fuel
221760,10253,2025-02-01,credit,5592.34,Aguilar Group,Groceriess
221761,10637,2025-05-06,credit,581.64,Short-Kennedy,Shopping
221762,10502,2025-02-01,credit,3370.46,Hayes-Delacruz,Entertainment
221763,10311,2025-03-31,credit,4168.29,"Green, Mclean and Flowers",Entertaiment
221764,10141,2024-08-21,credit,6732.13,Rosales-Williams,Salary
221765,10878,2025-02-03,debit,9346.02,Sellers Inc,Groceries
221766,11197,2025-05-02,credit,8243.88,Munoz Inc,Fuel
221767,10911,2024-08-09,credit,3992.51,Blair-Gonzalez,Fuel
221768,10218,2025-06-03,debit,2294.05,Mendoza-Murphy,Groceries
221769,11147,2024-12-05,credit,49.41,Grant Inc,Fuel
221770,10629,2024-11-26,debit,8700.72,Cruz and Sons,Groceriess
221771,10829,2025-04-05,credit,5961.4,Fletcher Ltd,Groceries
221772,10067,2025-01-07,credit,848.91,Merchant Unknown,Shopping
221773,10758,2025-06-03,credit,8505.85,Andrews Group,Shopping
221774,10644,2025-01-02,credit,-3910.53,Mcfarland-Jennings,Groceriess
221775,10874,2025-05-05,credit,2785.98,Lopez-Franklin,Shopping
221776,11135,2025-06-13,credit,3697.09,Blackwell-Smith,Fuel
221777,10085,2025-03-09,debit,2497.02,Evans Ltd,Grocerry
221778,10181,2025-02-09,credit,170.59,"Miller, Obrien and Garcia",Shopping
221779,10503,2024-08-26,debit,1699.35,Cox and Sons,Grocerry
221780,10928,2025-06-19,debit,9688.86,"Mueller, Warren and Hernandez",Fuel
221781,10763,2025-04-29,debit,3822.82,"Sweeney, Bradshaw and Collins",Entertaiment
221782,10838,2024-07-20,debit,6320.7,"Chaney, Roberts and Price",Utilities
221783,10804,2024-12-16,debit,2698.98,Huang Group,Salary
221784,11056,2024-07-30,credit,6531.95,Lopez Group,Shopping
221785,10671,2024-12-09,debit,9464.5,"Mayo, Jones and Morris",Groceriess
221786,10101,2025-03-18,credit,9302.53,Sanders-Smith,Fuel
221787,10481,2025-03-11,debit,9708.8,Ramos-Diaz,Entertainment
221788,11104,2024-11-04,debit,7130.83,Cooper Group,Entertainment
221789,10981,2024-07-16,credit,6381.88,Miles-Anderson,Shopping
221790,11162,2024-11-19,credit,5237.64,"Campbell, Mendoza and Peters",Fuel
221791,11034,2024-06-26,credit,6361.58,"Martinez, Smith and Underwood",Insurance
221792,10667,2024-12-29,debit,3754.64,Graves Ltd,Shopping
221793,10801,2025-06-07,credit,-6464.76,"Kim, Gonzalez and Rodriguez",Fuel
221794,11075,2025-03-02,credit,36.63,"Hubbard, Moore and Terry",Entertainment
221795,10717,2024-08-31,debit,364.23,Dillon-Pierce,Utilities
221796,10944,2025-04-28,credit,-6237.62,Merchant Unknown,Shopping
221797,10335,2024-11-05,debit,9136.26,"Wilson, Tate and Flores",Fuel
221798,10780,2025-05-29,debit,1613.98,Merchant Unknown,Salary
221799,10558,2025-06-07,credit,9573.71,Merchant Unknown,Groceriess
221800,10824,2024-09-04,credit,9192.62,Stevens-Bruce,Shopping
221801,10416,2025-05-27,debit,2076.31,Jones Inc,Insurance
221802,10776,2025-04-02,credit,4076.45,Hamilton-Mason,Fuel
221803,11150,2025-01-24,credit,4724.34,Young LLC,Utilities
221804,10075,2024-11-12,debit,3364.86,Robinson and Sons,Fuel
221805,10762,2024-09-02,debit,3821.27,Bell-Taylor,Entertaiment
221806,10952,2024-11-09,credit,2331.88,Wade PLC,Fuel
221807,10456,2024-10-14,debit,1509.92,Walker Inc,Grocerry
221808,10369,2025-02-18,debit,4705.51,"Higgins, Ballard and Beltran",Entertainment
221809,11171,2024-12-22,credit,8406.52,"Edwards, Barrett and Stanley",Grocerry
221810,10354,2024-09-29,debit,5339.54,"Mason, Case and Edwards",Groceries
221811,10218,2025-01-11,debit,4215.02,Rice Group,Shopping
221812,10096,2024-10-01,debit,1749.8,"Ford, Walsh and Romero",Groceries
221813,10140,2024-12-03,debit,7848.91,Fisher Group,Rent
221814,10311,2025-02-04,credit,8153.98,Robinson-Elliott,Fuel
221815,10146,2025-03-06,credit,1623.37,"Peterson, James and Hernandez",Grocerry
221816,10895,2024-09-22,debit,1922.71,Turner PLC,Utilities
221817,11178,2025-05-30,debit,744.37,Patel Inc,Groceriess
221818,11161,2024-12-22,credit,1228.23,Taylor LLC,Grocerry
221819,10788,2025-01-12,debit,6882.5,Nash Ltd,Fuel
221820,11011,2025-02-06,debit,8974.08,"Henry, Mendoza and Rodriguez",Grocerry
221821,11067,2024-11-30,credit,9011.41,Lewis Group,Shopping
221822,10794,2025-05-09,debit,8993.11,Duncan-Price,Shopping
221823,10799,2025-05-28,credit,5029.78,"Davis, Stewart and Richard",Entertaiment
221824,11083,2024-10-04,debit,9240.06,"Johnson, Harris and Hughes",Utilities
221825,10616,2024-12-09,debit,335.09,Hernandez Group,Insurance
221826,10570,2025-05-09,debit,9278.49,"Griffith, Gonzalez and Yates",Insurance
221827,10807,2024-11-29,credit,-901.76,Johnson-Durham,Fuel
221828,11084,2025-07-14,credit,398.53,Merchant Unknown,Shopping
221829,11055,2025-02-14,credit,8685.26,Lozano-Acosta,Grocerry
221830,10623,2025-06-21,debit,9753.94,Baker-Taylor,Grocerry
221831,10862,2024-09-24,debit,3873.69,"Wright, Fritz and Swanson",Groceries
221832,10955,2025-02-06,credit,9278.45,"Johnson, Flores and Lutz",Groceriess
221833,11195,2024-07-10,credit,-8876.76,"Kelley, Horne and Miller",Shopping
221834,10830,2025-02-13,debit,6393.86,Woods-Harding,Shopping
221835,10681,2025-01-24,debit,1885.44,Hernandez-Johnson,Grocerry
221836,11135,2025-06-12,debit,1423.42,Collins-Douglas,Salary
221837,10009,2025-02-16,debit,1600.17,"Gonzalez, Watts and Chung",Grocerry
221838,10734,2024-08-02,debit,3521.54,"Taylor, Johnson and Lopez",Entertaiment
221839,10929,2025-01-19,debit,8897.99,Brown-Guerrero,Shopping
221840,11049,2024-07-29,debit,8934.48,Hancock-Lopez,Utilities
221841,10748,2025-01-16,credit,1004.17,Bennett Group,Fuel
221842,11133,2025-05-02,credit,3673.94,Cook-Hutchinson,Insurance
221843,10579,2025-03-07,credit,5534.38,Merchant Unknown,Groceriess
221844,10100,2025-04-29,credit,4880.89,Welch-Campbell,Shopping
221845,10668,2025-05-25,debit,5801.84,Miller-Howard,Utilities
221846,10321,2024-12-24,credit,1777.87,Bentley-Fernandez,Groceries
221847,10205,2024-07-01,debit,7007.56,"Reyes, Lee and Reynolds",Salary
221848,10658,2024-10-15,credit,7027.38,"Stein, Garrett and Guzman",Entertainment
221849,10947,2024-11-14,debit,9700.11,"Bruce, Peterson and Russell",Groceries
221850,10400,2025-05-04,debit,9842.25,Sanchez Group,Groceriess
221851,10542,2024-10-21,credit,2226.7,"Hayes, Myers and Evans",Utilities
221852,10909,2024-11-28,debit,127.54,"Mendez, Guerra and Valencia",Fuel
221853,10793,2024-07-17,credit,9912.12,Sparks and Sons,Shopping
221854,10821,2024-09-28,credit,4634.96,Lynn LLC,Groceries
221855,10922,2024-06-30,debit,9586.13,"Williams, Bauer and Wilkins",Insurance
221856,10724,2025-06-07,credit,2629.17,"Cruz, Palmer and Jones",Groceries
221857,10034,2025-01-31,credit,8829.59,Chung-Diaz,Shopping
221858,10611,2024-07-27,credit,7074.33,"Smith, Garcia and Hill",Entertaiment
221859,10269,2025-02-13,credit,1554.37,"Prince, Heath and Lopez",Shopping
221860,11141,2025-02-07,debit,794.03,Gordon-Kennedy,Shopping
221861,10428,2024-07-06,credit,1553.94,"Green, Brown and Kim",Shopping
221862,10698,2024-12-15,debit,2934.67,Love-Brown,Utilities
221863,10867,2024-10-19,debit,4517.5,Trujillo Ltd,Groceries
221864,10563,2024-08-25,debit,6053.19,Fitzgerald-Montgomery,Entertaiment
221865,11173,2025-02-07,credit,3656.58,"Bartlett, Morris and Navarro",Shopping
221866,10229,2024-10-17,debit,2771.95,"Padilla, Brown and Mejia",Groceries
221867,10883,2024-10-22,debit,8849.17,Brown Ltd,Shopping
221868,11197,2024-08-31,debit,2232.97,Pierce Ltd,Groceries
221869,10313,2024-10-05,debit,2813.98,Golden Inc,Grocerry
221870,10399,2025-01-12,credit,5260.37,Rodriguez-Peters,Rent
221871,10901,2025-03-27,credit,8801.61,Lopez-Gonzalez,Insurance
221872,10400,2024-11-16,debit,447.04,"Esparza, Johnson and Sampson",Fuel
221873,10563,2025-03-22,credit,-9596.71,"Pitts, Elliott and Mejia",Salary
221874,11149,2025-05-09,credit,3323.67,Evans PLC,Entertainment
221875,10679,2025-02-23,credit,8482.18,Merchant Unknown,Insurance
221876,10234,2025-01-02,credit,8232.8,Merchant Unknown,Insurance
221877,10107,2024-10-29,credit,5345.78,Marsh-Martin,Insurance
221878,10872,2025-06-24,debit,7111.07,"Roberts, Carey and Wilson",Shopping
221879,10494,2024-12-04,credit,9702.84,Merchant Unknown,Entertaiment
221880,11039,2025-04-23,debit,2538.74,Mcknight LLC,Fuel
221881,10920,2024-08-26,credit,8281.14,Pennington-Hernandez,Groceriess
221882,10445,2024-09-17,debit,9539.38,Davis-Carter,Groceries
221883,11187,2025-01-10,debit,1076.81,Singleton Ltd,Groceries
221884,10223,2024-12-01,credit,5090.13,Sanchez-Davis,Groceriess
221885,10677,2025-01-26,debit,4908.55,Merchant Unknown,Insurance
221886,10910,2025-05-22,credit,1608.44,"Huynh, Aguilar and Garcia",Fuel
221887,11055,2025-04-23,debit,7378.6,Phillips-Lindsey,Entertaiment
221888,10318,2024-07-23,credit,-5360.11,"Evans, Garcia and Taylor",Grocerry
221889,10689,2025-04-04,credit,8840.18,Merchant Unknown,Groceries
221890,10348,2025-05-02,credit,-6351.25,Bonilla-Steele,Grocerry
221891,10400,2024-09-17,credit,4857.54,Friedman Ltd,Fuel
221892,10571,2024-07-15,debit,4058.91,"Ross, Fritz and Cline",Fuel
221893,10291,2025-05-13,debit,1142.02,Wolfe-Jimenez,Groceries
221894,10473,2024-09-30,debit,1395.71,Powers LLC,Fuel
221895,11154,2025-01-21,debit,8.52,George LLC,Rent
221896,10535,2025-03-27,credit,9368.81,Merchant Unknown,Shopping
221897,10123,2025-03-21,debit,2680.8,Wise-Macias,Rent
221898,10933,2024-12-26,debit,4553.71,"Martin, Donovan and James",Entertaiment
221899,10682,2024-07-28,credit,5799.41,Vaughn Inc,Entertainment
221900,10215,2024-10-16,debit,3434.06,King Ltd,Entertainment
221901,10792,2024-07-26,debit,3655.0,Roach-Willis,Utilities
221902,10541,2024-12-03,debit,8543.86,Deleon-Graham,Entertainment
221903,10632,2024-11-09,credit,4171.01,Merchant Unknown,Fuel
221904,10458,2025-04-07,credit,8080.68,Merchant Unknown,Entertainment
221905,10663,2025-05-16,credit,-545.06,"Miller, Mitchell and Schwartz",Fuel
221906,10250,2024-08-02,debit,2183.52,"Williams, Collier and Hutchinson",Entertaiment
221907,10979,2025-06-15,credit,-9891.99,Lewis-Mccullough,Grocerry
221908,10470,2024-07-21,credit,9986.59,Newman PLC,Salary
221909,10146,2024-10-26,debit,3471.22,Mcintosh-Miller,Grocerry
221910,10218,2024-12-24,credit,6443.0,"Harper, Torres and Jenkins",Salary
221911,10737,2024-10-30,debit,8981.61,Taylor and Sons,Salary
221912,10518,2024-12-15,credit,1805.61,Lee PLC,Groceriess
221913,10039,2024-08-11,debit,9840.01,"Smith, White and Serrano",Fuel
221914,10081,2025-02-25,credit,5744.85,Simon and Sons,Insurance
221915,10392,2024-12-09,debit,1165.2,Diaz-Fernandez,Shopping
221916,10095,2025-05-20,credit,6862.9,Lara LLC,Entertaiment
221917,11081,2025-05-27,debit,961.39,"Garcia, Hopkins and Moore",Rent
221918,10832,2024-08-22,debit,7521.09,Robinson-Mullins,Entertaiment
221919,11085,2025-02-25,debit,5761.21,Lane-Bowman,Utilities
221920,10624,2025-01-08,debit,4861.31,Reynolds-Byrd,Groceries
221921,10195,2025-02-25,debit,4351.14,Santiago-Miller,Salary
221922,11026,2024-09-06,credit,6106.98,Velasquez Ltd,Utilities
221923,11093,2024-07-18,credit,5322.49,Jones-Daniels,Insurance
221924,11100,2024-10-02,debit,7059.66,Gomez LLC,Grocerry
221925,11016,2025-01-29,credit,8613.29,"Giles, Hester and Campbell",Insurance
221926,10045,2025-01-07,debit,7671.68,"Bush, Richard and Gomez",Rent
221927,10443,2024-07-19,credit,6015.16,Ball-Lane,Entertainment
221928,10683,2025-02-07,credit,373.56,Merchant Unknown,Groceriess
221929,10580,2025-04-02,credit,1986.43,Fischer Inc,Rent
221930,10168,2024-10-04,debit,3371.97,Sanders PLC,Shopping
221931,10622,2024-10-11,credit,3157.06,"Murray, Gallagher and Green",Entertainment
221932,10764,2024-12-23,credit,1219.96,Miller LLC,Shopping
221933,10398,2024-08-02,debit,553.95,Romero PLC,Grocerry
221934,11176,2025-03-04,credit,-6713.97,Ryan-Mahoney,Groceriess
221935,10702,2024-11-30,debit,9523.49,Spencer LLC,Grocerry
221936,10581,2024-11-09,debit,961.9,King LLC,Salary
221937,10557,2025-03-18,credit,1126.3,"Stewart, Thomas and Chung",Shopping
221938,10492,2025-05-14,credit,2350.87,Dixon-Miller,Groceriess
221939,10516,2025-06-11,debit,5178.07,Arnold PLC,Grocerry
221940,10815,2024-12-22,debit,9517.63,"Harrison, Smith and Salinas",Fuel
221941,11065,2025-03-20,credit,7867.14,Daniels LLC,Entertaiment
221942,10560,2024-09-09,debit,1472.69,Wilson Group,Utilities
221943,10027,2024-11-11,debit,2581.43,Howard-Mitchell,Shopping
221944,11104,2025-03-19,credit,9870.69,Gilbert-Hill,Utilities
221945,10440,2024-07-01,credit,8087.34,Powell-Reese,Groceries
221946,11108,2024-08-20,debit,4239.56,Garcia LLC,Fuel
221947,11066,2025-04-22,credit,-8907.5,Griffin-Wilson,Rent
221948,10628,2024-08-08,debit,7571.81,Hernandez and Sons,Utilities
221949,10242,2024-11-10,debit,1691.03,Phillips Group,Insurance
221950,10046,2024-10-12,credit,-1812.86,"Phillips, Mora and Perez",Fuel
221951,11166,2025-04-11,credit,6998.56,Coleman Group,Groceries
221952,11153,2025-03-02,debit,1712.37,Webb Ltd,Groceriess
221953,11082,2025-03-12,credit,7795.32,"Atkins, Young and Hardin",Insurance
221954,10907,2025-04-20,credit,-5551.31,Merchant Unknown,Groceriess
221955,10741,2024-11-16,debit,2441.06,"Sullivan, Davila and Freeman",Entertaiment
221956,10208,2024-07-22,credit,483.38,"Murphy, Allison and Kirk",Fuel
221957,10733,2024-08-07,credit,7854.26,Pearson-Jacobs,Insurance
221958,10579,2024-10-18,credit,8174.62,Nicholson Group,Salary
221959,10243,2025-06-13,credit,19.71,Garcia-Sloan,Grocerry
221960,11036,2025-03-11,debit,9091.13,Ruiz Group,Rent
221961,10551,2024-09-13,debit,536.82,Munoz Group,Entertainment
221962,10303,2024-10-15,credit,4402.26,Ross Inc,Fuel
221963,10257,2024-11-08,credit,8727.98,Fleming and Sons,Salary
221964,10171,2025-04-13,credit,9523.36,"Mercado, Miller and Mathews",Rent
221965,10630,2024-11-03,credit,-6305.86,Elliott-Malone,Grocerry
221966,10502,2024-11-17,debit,4218.56,Sharp-Carrillo,Salary
221967,10091,2024-11-12,debit,9492.72,Ross LLC,Rent
221968,10775,2025-05-27,credit,7353.44,Donaldson Inc,Rent
221969,10597,2024-12-13,debit,2643.14,"Shaw, Thompson and Michael",Shopping
221970,10279,2025-05-11,debit,7194.81,Johnson and Sons,Salary
221971,10960,2024-08-21,debit,7366.43,"Johnson, Smith and Gonzalez",Entertainment
221972,10640,2025-04-30,credit,1179.83,Merchant Unknown,Entertaiment
221973,10271,2024-09-01,credit,308.37,Glover and Sons,Entertainment
221974,10136,2024-12-09,credit,136.04,Campbell PLC,Rent
221975,10335,2025-05-24,debit,9241.68,Montoya-Burns,Groceries
221976,10382,2025-05-14,debit,6719.0,"Stone, Lucas and Garcia",Groceries
221977,11023,2024-10-19,credit,8912.21,"Miller, Miller and Johnson",Insurance
221978,10991,2025-05-16,credit,3828.21,Martinez LLC,Insurance
221979,10780,2024-09-14,credit,5502.55,"Lopez, Bennett and Gomez",Grocerry
221980,10062,2025-04-20,credit,-1854.79,"Guerra, Stone and Williams",Rent
