loan_id,customer_id,loan_type,amount_applied,status,application_date,approved_date
301320,953,Car,497926.09,Pending,2023-07-23,2023-07-26
301321,589,Personal,403965.73,Rejected,2024-12-12,2024-12-02
301322,113,Personal,341210.42, Rejected,2024-01-08,2024-01-07
301323,374,Car,338523.09,Pending,2023-06-27,2023-07-19
301324,738,Personal,326261.41, Rejected,2025-01-22,2025-02-13
301325,9,Car,154172.39,Pending,2025-03-16,2025-04-04
301326,523,Education,73766.07, Rejected,2023-10-02,2023-10-18
301327,186,Education,N/A,Approved,2024-03-25,2024-03-28
301328,442,Car,69715.90,Pending,2023-08-20,2023-09-14
301329,211,Education,3681.51,Pending,2023-12-28,2024-01-14
301330,111,Car,397716.08,Approved,2024-01-22,2024-01-12
301331,687,Home,N/A, Rejected,2024-03-20,2024-04-11
301332,322,Education,307440.42,Approved,2024-06-22,2024-06-18
301333,464,Personal,493991.93, Rejected,2024-12-18,2024-12-12
301334,197,Education,280700.32,Approved,2024-09-20,2024-09-22
301335,847,Car,315251.76, Rejected,2025-03-16,2025-03-31
301336,701,Car,337361.82,Pending,2024-04-13,2024-04-10
301337,946,Personal,347748.24, Rejected,2025-05-24,2025-06-07
301338,282,Car,390730.37,Rejected,2024-01-29,2024-01-29
301339,140,Education,345783.54,Pending,2024-08-22,2024-09-01
301340,247,Car,134256.71,Approved,2024-07-29,2024-07-23
301341,242,Personal,237436.74,Rejected,2024-07-26,2024-08-24
301342,742,Home,357532.90,Approved ,2024-06-23,2024-07-05
301343,577,Personal,292858.54, Rejected,2023-09-17,2023-09-25
301344,11,Personal,459052.12,Approved ,2024-10-20,2024-10-24
301345,597,Education,96491.38,Rejected,2024-10-10,2024-10-10
301346,122,Personal,261308.18,Approved ,2023-09-14,2023-09-30
301347,878,Education,499389.10,Pending,2024-10-17,2024-11-09
301348,675,Personal,106286.98,Approved,2025-03-12,2025-03-06
301349,757,Home,315733.56, Rejected,2024-01-14,2024-01-22
301350,340,Personal,163716.71,Approved,2023-09-20,2023-09-16
301351,695,Personal,387723.34, Rejected,2023-09-08,2023-09-19
301352,257,Personal,13028.40,Pending,2023-07-21,2023-07-19
301353,144,Personal,367831.43,Approved,2025-01-25,2025-02-09
301354,273,Home,144342.11,Approved,2023-09-05,2023-08-30
301355,409,Car,121392.94,Approved,2025-01-30,2025-02-22
301356,203,Education,N/A,Pending,2024-01-19,2024-02-05
301357,240,Home,215058.32,Pending,2024-02-29,2024-03-01
301358,963,Home,145478.97, Rejected,2023-07-08,2023-06-29
301359,632,Home,221393.40,Approved ,2024-05-28,2024-05-27
301360,973,Home,271665.84,Approved,2023-08-30,2023-08-31
301361,322,Home,332369.65,Pending,2024-05-03,2024-05-13
301362,109,Personal,348817.75,Approved ,2025-03-16,2025-03-14
301363,851,Personal,367873.43,Approved,2025-03-15,2025-03-07
301364,78,Car,494959.35, Rejected,2025-05-24,2025-06-03
301365,786,Home,80931.51,Rejected,2024-12-31,2024-12-22
301366,428,Personal,406957.56,Approved,2024-11-15,2024-12-05
301367,191,Home,N/A, Rejected,2023-08-24,2023-08-19
301368,906,Education,84073.85,Approved ,2024-03-10,2024-03-13
301369,844,Home,333530.90,Approved,2023-07-30,2023-08-01
301370,803,Education,176125.00,Approved,2024-07-17,2024-07-13
301371,984,Car,195839.00,Approved,2023-11-17,2023-11-07
301372,988,Personal,234491.87,Approved,2024-12-28,2025-01-19
301373,699,Car,362667.51,Approved,2024-09-11,2024-10-07
301374,753,Personal,322201.65,Approved,2023-09-15,2023-09-24
301375,920,Education,N/A,Rejected,2025-05-19,2025-06-05
301376,662,Education,164059.75, Rejected,2024-10-09,2024-11-03
301377,308,Education,238359.56,Rejected,2024-05-18,2024-05-17
301378,831,Car,421365.55,Pending,2023-08-14,2023-08-06
301379,487,Personal,37005.96,Approved ,2024-11-06,2024-11-28
301380,139,Personal,344451.77,Approved,2024-05-13,2024-05-11
301381,109,Home,321458.60,Pending,2025-06-11,2025-06-17
301382,350,Education,255862.72,Approved ,2023-09-19,2023-09-30
301383,46,Education,26029.13,Rejected,2024-01-22,2024-01-12
301384,252,Car,9614.12,Approved,2025-06-19,2025-07-13
301385,630,Education,413983.68, Rejected,2024-02-08,2024-03-01
301386,6,Home,42773.76,Approved,2024-10-10,2024-10-29
301387,239,Personal,184672.92,Pending,2024-02-08,2024-02-18
301388,453,Home,307099.46,Rejected,2024-12-21,2024-12-31
301389,726,Education,210404.15,Approved ,2024-07-30,2024-08-13
301390,412,Car,154125.94,Approved,2023-10-10,2023-10-20
301391,975,Home,187944.30,Approved,2023-10-18,2023-11-06
301392,648,Car,473844.45,Rejected,2023-07-06,2023-08-03
301393,731,Car,118007.94, Rejected,2023-10-24,2023-10-29
301394,42,Car,136584.71,Approved ,2024-06-26,2024-06-22
301395,657,Personal,494206.06,Approved,2024-06-18,2024-06-09
301396,946,Education,198109.04,Approved,2024-04-06,2024-05-03
301397,784,Home,354905.15,Approved,2024-01-08,2024-01-20
301398,636,Car,305315.24,Approved,2024-01-20,2024-01-10
301399,791,Car,132037.38, Rejected,2025-01-12,2025-01-16
301400,503,Home,427420.15,Approved,2023-09-13,2023-10-13
301401,526,Personal,30759.98,Rejected,2025-03-22,2025-04-14
301402,999,Personal,398440.80, Rejected,2023-07-21,2023-08-19
301403,197,Education,65294.18,Rejected,2024-09-18,2024-10-03
301404,226,Personal,312570.53,Pending,2024-09-17,2024-09-21
301405,507,Education,166002.30,Approved ,2023-12-30,2024-01-11
301406,763,Personal,296641.04,Approved,2025-05-25,2025-05-16
301407,674,Car,220610.77,Approved,2024-03-17,2024-04-08
301408,990,Personal,223955.20,Pending,2024-08-06,2024-09-02
301409,47,Car,431125.72,Approved ,2024-04-03,2024-04-05
301410,222,Car,82395.76,Rejected,2023-10-24,2023-11-21
301411,62,Home,346132.12,Rejected,2023-10-07,2023-10-29
301412,956,Education,16914.31,Rejected,2024-06-11,2024-06-02
301413,285,Personal,21357.12,Pending,2024-01-30,2024-02-12
301414,272,Education,156640.32,Pending,2025-05-03,2025-05-21
301415,654,Personal,1846.13,Pending,2025-04-19,2025-04-17
301416,978,Personal,319000.97,Approved ,2023-09-28,2023-09-23
301417,290,Personal,177095.67,Approved,2025-04-10,2025-04-11
301418,68,Education,6595.94,Approved,2024-05-06,2024-05-15
301419,553,Home,97542.09,Approved ,2024-01-08,2024-01-15
301420,41,Personal,483806.15,Approved ,2025-04-23,2025-04-29
301421,289,Education,205280.43,Approved ,2024-07-06,2024-06-26
301422,862,Personal,298823.05,Approved,2023-08-19,2023-08-28
301423,860,Personal,477017.32,Pending,2024-09-07,2024-09-20
301424,847,Car,28055.63,Pending,2025-01-15,2025-01-10
301425,878,Education,267317.62, Rejected,2025-04-30,2025-05-13
301426,376,Home,272160.11,Pending,2024-10-02,2024-10-25
301427,409,Education,468022.84,Approved ,2023-11-10,2023-11-15
301428,289,Car,93083.45,Rejected,2023-08-28,2023-08-28
301429,530,Personal,153785.00, Rejected,2023-10-10,2023-10-26
301430,745,Education,273224.18,Approved ,2025-01-01,2024-12-24
301431,966,Personal,124670.41, Rejected,2024-07-31,2024-08-18
301432,777,Education,178729.39,Approved,2023-08-18,2023-08-10
301433,605,Personal,220164.54,Approved,2024-10-30,2024-11-28
301434,474,Education,231282.22,Approved ,2024-12-02,2024-11-28
301435,923,Personal,128087.36, Rejected,2024-08-11,2024-08-29
301436,561,Home,331171.40,Approved ,2024-12-01,2024-12-06
301437,159,Education,414649.26,Approved ,2024-03-11,2024-03-25
301438,164,Home,461775.17,Approved,2024-07-18,2024-08-12
301439,935,Car,114468.12,Pending,2025-05-31,2025-05-29
301440,716,Car,179014.21,Approved ,2025-03-21,2025-04-15
301441,63,Education,462395.37,Pending,2023-09-06,2023-09-10
301442,642,Car,55615.33, Rejected,2024-04-21,2024-04-19
301443,289,Home,456237.39,Rejected,2025-06-13,2025-06-06
301444,832,Home,455764.56,Rejected,2023-12-20,2024-01-14
301445,173,Car,392444.05,Approved ,2025-04-14,2025-04-10
301446,433,Home,197442.94,Pending,2023-08-23,2023-08-30
301447,612,Car,437206.29, Rejected,2023-07-29,2023-08-19
301448,451,Personal,189688.15,Pending,2023-12-16,2024-01-10
301449,614,Personal,161619.61,Approved,2023-07-12,2023-07-10
301450,99,Personal,22116.26,Approved ,2023-09-08,2023-09-04
301451,356,Car,N/A, Rejected,2023-07-28,2023-08-08
301452,490,Home,N/A, Rejected,2025-03-20,2025-03-11
301453,838,Home,171997.56,Rejected,2025-02-02,2025-02-07
301454,184,Education,431599.02,Approved,2023-12-08,2023-12-10
301455,692,Car,226620.40,Approved,2023-11-24,2023-12-13
301456,209,Education,239858.45,Pending,2024-11-14,2024-11-27
301457,609,Personal,169300.50, Rejected,2024-09-06,2024-08-30
301458,427,Car,80139.21,Approved,2025-04-16,2025-05-14
301459,494,Personal,426479.75, Rejected,2024-11-17,2024-12-03
301460,847,Home,451041.72,Approved ,2025-02-14,2025-03-10
301461,244,Education,83287.43,Approved,2024-09-28,2024-09-29
301462,895,Car,342312.12,Approved ,2024-07-10,2024-07-15
301463,441,Home,134458.22,Approved ,2023-06-28,2023-06-20
301464,711,Personal,234787.97,Approved ,2023-12-14,2024-01-12
301465,577,Education,50567.92,Approved,2025-06-04,2025-07-03
301466,459,Education,447415.75, Rejected,2024-03-08,2024-03-25
301467,481,Personal,91917.54,Rejected,2025-02-07,2025-02-13
301468,583,Personal,388540.25,Pending,2023-09-16,2023-09-09
301469,395,Education,190433.28, Rejected,2025-06-01,2025-05-29
301470,161,Car,53079.56,Approved ,2024-04-11,2024-04-19
301471,134,Home,230401.96,Approved,2024-04-06,2024-03-29
301472,503,Personal,145607.45,Rejected,2024-07-07,2024-08-02
301473,31,Education,478350.40,Pending,2024-10-17,2024-10-07
301474,277,Car,N/A,Approved,2025-03-05,2025-02-24
301475,28,Car,330073.93,Approved,2024-03-16,2024-03-18
301476,961,Education,N/A,Approved,2023-12-24,2024-01-12
301477,198,Car,5334.47,Pending,2024-12-13,2025-01-09
301478,745,Home,349940.67,Approved ,2025-03-06,2025-03-23
301479,859,Education,133137.03, Rejected,2024-05-05,2024-05-16
301480,189,Car,326827.45,Approved,2024-01-17,2024-01-23
301481,495,Personal,100496.59, Rejected,2025-01-20,2025-02-01
301482,283,Car,172033.33,Rejected,2023-10-21,2023-10-26
301483,780,Personal,309584.15, Rejected,2025-04-27,2025-04-18
301484,164,Car,317226.62,Approved ,2023-08-18,2023-09-13
301485,378,Home,327627.88,Rejected,2025-01-13,2025-02-04
301486,560,Education,38706.82,Approved,2023-12-05,2023-12-18
301487,704,Home,328908.89,Approved,2024-12-05,2024-12-31
301488,311,Home,189885.16,Approved,2024-07-09,2024-07-25
301489,254,Car,225577.47,Approved,2024-10-18,2024-10-27
301490,327,Car,211020.75,Approved ,2023-08-17,2023-08-25
301491,282,Personal,188566.11,Approved,2023-09-20,2023-09-29
301492,146,Education,260899.87,Approved,2025-01-12,2025-01-12
301493,130,Personal,N/A,Approved,2025-03-13,2025-04-06
301494,703,Education,492494.69,Approved ,2024-02-27,2024-03-04
301495,632,Personal,63403.58,Approved,2024-04-24,2024-04-27
301496,312,Car,230584.88,Rejected,2024-09-19,2024-09-29
301497,947,Home,110885.66,Approved ,2024-10-08,2024-10-29
301498,567,Education,232716.07,Approved,2025-05-04,2025-05-10
301499,137,Education,79574.09,Approved ,2024-06-10,2024-06-03
301500,945,Personal,258100.16,Approved,2025-06-15,2025-07-01
301501,667,Education,146817.49,Approved,2023-08-31,2023-09-12
301502,931,Car,93953.94, Rejected,2024-04-01,2024-03-29
301503,453,Car,207752.45, Rejected,2025-06-22,2025-06-15
301504,595,Car,209793.06,Rejected,2023-07-23,2023-08-12
301505,188,Car,329946.54,Approved ,2025-05-05,2025-05-20
301506,546,Car,49694.85, Rejected,2024-09-05,2024-09-26
301507,727,Home,22691.89,Approved,2025-06-18,2025-06-08
301508,155,Car,460089.69,Pending,2025-02-18,2025-03-19
301509,276,Education,260076.58,Approved ,2024-01-13,2024-02-07
301510,664,Personal,389057.53,Approved ,2023-07-23,2023-08-09
301511,304,Car,250238.17,Rejected,2024-06-07,2024-06-23
301512,715,Home,34134.91,Approved,2024-05-07,2024-05-20
301513,224,Car,118490.99,Approved,2024-05-17,2024-05-16
301514,105,Personal,56751.43,Rejected,2025-03-21,2025-03-17
301515,736,Personal,446422.09,Pending,2024-10-19,2024-10-12
301516,142,Personal,115201.78, Rejected,2024-06-23,2024-07-23
301517,771,Personal,274403.67,Pending,2024-10-10,2024-10-21
301518,9,Home,266317.64, Rejected,2025-01-01,2025-01-11
301519,197,Car,77385.95,Approved,2025-03-09,2025-02-28
301520,599,Car,291681.08,Pending,2023-09-18,2023-10-12
301521,620,Education,85592.08, Rejected,2025-06-12,2025-06-06
301522,565,Personal,258070.49,Approved,2025-03-31,2025-04-15
301523,152,Car,405290.38,Approved ,2024-07-02,2024-07-26
301524,663,Education,349647.25,Rejected,2024-08-12,2024-08-02
301525,249,Personal,214102.08,Approved ,2023-12-19,2023-12-23
301526,950,Home,70230.86,Approved ,2024-06-01,2024-05-30
301527,240,Home,38686.25,Approved,2024-02-20,2024-02-24
301528,472,Personal,14291.18,Approved,2024-04-29,2024-04-28
301529,518,Car,345858.33,Pending,2024-11-28,2024-11-20
301530,460,Home,457117.43,Approved,2025-03-03,2025-03-30
301531,106,Car,N/A,Pending,2024-02-24,2024-02-24
301532,832,Home,374579.50,Pending,2024-01-01,2024-01-30
301533,859,Education,424690.83,Rejected,2024-07-21,2024-07-17
301534,597,Car,N/A,Pending,2025-01-13,2025-02-12
301535,520,Home,N/A, Rejected,2025-01-26,2025-02-25
301536,658,Home,98489.60, Rejected,2025-03-21,2025-03-30
301537,534,Personal,N/A,Approved,2024-11-23,2024-12-07
301538,978,Car,494327.80,Approved,2025-03-15,2025-03-20
301539,162,Car,154142.98,Rejected,2025-04-17,2025-04-10
301540,953,Education,135008.56,Rejected,2023-06-28,2023-07-26
301541,225,Car,35253.18,Approved,2023-12-11,2023-12-07
301542,936,Car,8925.69, Rejected,2025-06-23,2025-07-01
301543,798,Home,N/A,Approved,2024-05-17,2024-05-16
301544,103,Home,368133.04,Rejected,2024-10-29,2024-11-07
301545,104,Car,138878.66,Approved ,2024-06-21,2024-06-14
301546,177,Personal,483411.28,Approved ,2024-11-08,2024-11-15
301547,368,Education,208137.29,Approved ,2023-10-16,2023-10-26
301548,144,Home,58763.59, Rejected,2023-11-22,2023-12-16
301549,652,Home,489230.49,Approved,2023-08-13,2023-08-08
301550,572,Home,117041.85, Rejected,2023-07-27,2023-07-21
301551,949,Personal,465101.44, Rejected,2025-05-31,2025-06-12
301552,71,Car,199683.44,Pending,2024-06-24,2024-07-08
301553,514,Home,404335.11,Approved,2024-10-15,2024-10-26
301554,92,Education,288857.43,Approved ,2023-09-19,2023-10-19
301555,364,Car,279142.89, Rejected,2024-03-14,2024-04-09
301556,978,Home,45279.91,Approved ,2025-05-13,2025-05-10
301557,745,Home,N/A, Rejected,2024-01-08,2024-01-09
301558,697,Car,417659.89,Pending,2024-04-14,2024-05-01
301559,383,Education,N/A,Approved,2025-06-10,2025-07-05
301560,455,Personal,41175.09,Rejected,2024-11-17,2024-12-12
301561,653,Personal,264010.95,Approved ,2025-03-11,2025-03-11
301562,875,Car,218797.95, Rejected,2023-07-06,2023-07-27
301563,680,Education,453999.61,Rejected,2024-05-10,2024-06-06
301564,744,Car,429608.15, Rejected,2024-11-14,2024-12-03
301565,234,Car,136854.31,Approved,2023-07-01,2023-07-11
301566,149,Education,378098.85,Pending,2023-09-09,2023-09-10
301567,759,Education,N/A,Approved,2024-03-17,2024-03-31
301568,217,Education,223286.11, Rejected,2024-02-04,2024-02-11
301569,107,Home,198323.46,Approved,2024-12-04,2024-12-29
301570,969,Personal,73314.78,Approved ,2024-07-28,2024-07-30
301571,143,Education,381661.23,Approved,2025-02-25,2025-02-20
301572,903,Home,338852.43,Approved ,2023-10-26,2023-11-07
301573,346,Home,179603.00,Approved,2024-06-10,2024-06-17
301574,531,Education,6467.28,Rejected,2025-03-29,2025-04-06
301575,537,Car,337049.10,Rejected,2023-10-26,2023-10-21
301576,247,Home,414207.87,Approved ,2023-11-15,2023-11-17
301577,963,Personal,46009.80,Rejected,2023-07-04,2023-07-29
301578,140,Personal,47824.01,Pending,2023-07-09,2023-07-28
301579,536,Car,327351.28, Rejected,2024-05-25,2024-06-12
301580,783,Home,44139.40,Approved,2024-12-10,2024-12-18
301581,28,Home,140968.84,Approved,2024-10-21,2024-11-18
301582,889,Home,400251.58,Rejected,2024-06-24,2024-06-20
301583,199,Personal,319520.11,Pending,2024-12-21,2025-01-07
301584,725,Education,102153.12,Approved,2025-04-06,2025-04-30
301585,320,Car,101808.55,Pending,2025-05-14,2025-05-21
301586,997,Personal,105370.47,Pending,2024-07-19,2024-07-21
301587,233,Car,360505.23,Approved ,2025-02-16,2025-02-18
301588,646,Education,263982.59,Approved,2024-07-07,2024-07-12
301589,355,Car,395507.67, Rejected,2025-02-27,2025-02-23
301590,117,Home,63346.77,Approved ,2024-07-20,2024-07-19
301591,760,Personal,N/A,Rejected,2024-01-31,2024-02-22
301592,649,Personal,297058.48, Rejected,2024-08-12,2024-09-11
301593,733,Personal,333823.60, Rejected,2025-04-28,2025-05-19
301594,140,Personal,N/A, Rejected,2024-09-07,2024-09-05
301595,28,Home,150387.35, Rejected,2024-10-31,2024-11-13
301596,295,Education,52676.34, Rejected,2025-03-29,2025-04-20
301597,538,Home,48884.38,Rejected,2024-12-15,2025-01-12
301598,996,Home,219335.27,Approved,2024-10-04,2024-10-28
301599,586,Personal,433677.17,Approved ,2023-08-07,2023-08-26
301600,239,Education,451689.22,Approved,2025-02-08,2025-02-07
301601,145,Car,71154.10,Approved,2023-08-10,2023-08-04
301602,953,Car,329695.30,Rejected,2024-11-18,2024-12-05
301603,342,Car,165376.82,Approved ,2024-11-26,2024-12-08
301604,848,Education,323887.17,Approved,2024-08-12,2024-08-09
301605,859,Car,423883.17,Rejected,2025-05-02,2025-04-28
301606,589,Education,368016.60,Pending,2025-01-17,2025-01-14
301607,211,Education,159193.37,Approved,2024-05-03,2024-04-28
301608,765,Personal,491874.25,Approved,2025-05-02,2025-06-01
301609,91,Personal,139973.14,Rejected,2024-01-07,2024-01-30
301610,660,Personal,70493.89,Approved,2024-05-25,2024-06-01
301611,38,Car,473586.95,Approved,2024-07-03,2024-07-28
301612,951,Education,195011.30,Rejected,2024-03-30,2024-04-05
301613,846,Personal,200232.15,Pending,2023-11-14,2023-11-25
301614,655,Personal,212336.15,Approved,2024-08-26,2024-09-21
301615,443,Home,130707.60,Approved,2023-07-26,2023-07-24
301616,526,Personal,215316.51,Rejected,2024-06-17,2024-06-21
301617,434,Personal,40425.66,Approved,2024-02-28,2024-03-03
301618,289,Car,N/A,Approved,2024-02-02,2024-02-23
301619,411,Education,421457.91, Rejected,2023-11-14,2023-11-05
301620,111,Home,326487.48,Approved,2025-04-29,2025-05-26
301621,963,Car,99280.84,Approved,2023-07-19,2023-08-07
301622,306,Home,319049.29,Approved,2025-03-12,2025-03-02
301623,469,Car,350178.00,Pending,2023-09-14,2023-10-10
301624,526,Education,243988.43,Approved,2024-12-24,2025-01-04
301625,206,Car,490741.34,Approved ,2024-02-24,2024-03-17
301626,797,Home,249535.14,Pending,2023-11-08,2023-11-20
301627,66,Education,365248.28,Approved ,2025-02-27,2025-03-11
301628,35,Home,480354.85,Pending,2024-09-20,2024-10-12
301629,180,Personal,277710.38, Rejected,2025-02-13,2025-03-14
301630,623,Education,450034.04,Approved,2024-05-11,2024-05-05
301631,1000,Personal,359343.32, Rejected,2024-09-11,2024-09-20
301632,77,Education,467985.12,Approved,2024-09-23,2024-10-17
301633,8,Car,164358.63,Approved,2024-08-11,2024-08-30
301634,75,Personal,251313.21,Approved,2024-08-23,2024-09-09
301635,814,Car,42014.58,Approved,2024-03-19,2024-03-29
301636,257,Education,178785.47,Approved ,2024-06-19,2024-07-08
301637,541,Car,475624.74,Approved,2024-11-01,2024-10-22
301638,285,Car,281943.16,Approved,2024-09-24,2024-10-13
301639,376,Personal,156691.40,Approved,2024-12-23,2024-12-24
301640,838,Education,47209.72,Approved,2025-04-27,2025-05-26
301641,878,Car,413952.05,Pending,2023-12-13,2023-12-28
301642,807,Home,343564.96,Approved,2024-08-19,2024-08-31
301643,482,Home,232317.40,Rejected,2024-12-07,2025-01-05
301644,822,Car,467888.45,Rejected,2025-03-13,2025-03-19
301645,712,Car,440317.64,Approved ,2023-12-17,2024-01-11
301646,564,Home,270352.64,Rejected,2024-01-22,2024-02-02
301647,564,Car,200988.50,Pending,2023-10-01,2023-10-03
301648,263,Education,187095.79,Pending,2023-12-22,2024-01-21
301649,212,Education,430852.62, Rejected,2024-09-02,2024-09-11
301650,645,Personal,310029.78,Approved ,2023-09-26,2023-10-14
301651,643,Personal,402276.32,Approved,2025-05-01,2025-05-16
301652,791,Education,478038.95,Approved ,2025-06-21,2025-06-12
301653,518,Education,333492.85,Approved ,2023-12-15,2023-12-22
301654,757,Car,340320.23,Approved ,2024-10-17,2024-10-24
301655,64,Education,440833.84,Pending,2023-09-22,2023-10-13
301656,698,Home,N/A,Rejected,2024-02-04,2024-02-09
301657,517,Personal,N/A,Approved,2023-07-17,2023-07-25
301658,207,Car,238593.33,Approved ,2024-04-06,2024-04-30
301659,481,Home,65031.23,Approved ,2025-03-25,2025-03-22
301660,306,Home,58773.15,Approved,2024-01-28,2024-02-18
301661,601,Car,294650.05,Rejected,2024-03-27,2024-03-22
301662,407,Car,257769.95,Rejected,2024-05-27,2024-06-24
301663,64,Car,106810.56, Rejected,2024-08-24,2024-08-29
301664,330,Education,128785.18,Pending,2023-09-07,2023-10-05
301665,465,Education,166870.40,Rejected,2023-10-29,2023-11-24
301666,821,Home,369105.64,Rejected,2025-01-05,2025-01-01
301667,485,Personal,131415.89, Rejected,2025-03-01,2025-03-17
301668,528,Car,335622.44,Approved,2024-03-06,2024-03-31
301669,894,Education,452180.13,Approved,2024-10-19,2024-10-27
301670,406,Home,420779.03,Rejected,2024-11-03,2024-11-19
301671,686,Education,490839.97, Rejected,2024-01-17,2024-02-06
301672,834,Home,296063.27,Approved,2023-08-03,2023-07-25
301673,347,Personal,296153.92,Approved ,2023-09-30,2023-10-14
301674,420,Education,N/A,Rejected,2025-02-06,2025-03-04
301675,347,Home,256420.93,Rejected,2024-08-21,2024-09-05
301676,133,Personal,309685.71, Rejected,2024-10-11,2024-10-12
301677,394,Home,190169.16,Pending,2024-11-22,2024-11-26
301678,535,Education,11026.99,Rejected,2024-12-03,2024-12-02
301679,4,Education,332535.23,Approved,2024-12-25,2025-01-01
301680,477,Education,407994.96,Pending,2025-03-20,2025-03-17
301681,520,Education,414452.57,Approved,2024-07-22,2024-08-05
301682,49,Home,74009.60,Approved ,2023-07-13,2023-07-20
301683,789,Personal,92248.93,Approved ,2024-04-12,2024-04-24
301684,753,Education,231848.60,Approved,2023-12-07,2023-12-05
301685,992,Car,191956.00,Pending,2024-07-28,2024-08-09
301686,614,Education,284982.26, Rejected,2024-12-04,2024-12-05
301687,458,Personal,410451.93,Approved ,2025-01-10,2025-01-14
301688,3,Car,261545.18,Approved,2024-07-22,2024-07-18
301689,914,Personal,453211.91,Approved,2023-10-16,2023-10-30
301690,328,Personal,49056.22, Rejected,2025-05-04,2025-05-26
301691,595,Car,441187.49,Approved ,2024-09-26,2024-10-11
301692,194,Education,333599.92,Rejected,2024-07-07,2024-07-13
301693,544,Education,393449.11, Rejected,2023-10-09,2023-10-06
301694,414,Personal,127327.32,Approved,2023-12-06,2023-12-17
301695,233,Car,131572.78,Approved,2024-05-13,2024-05-24
301696,934,Personal,24711.25,Approved ,2023-08-29,2023-09-07
301697,81,Personal,394054.23,Rejected,2023-09-28,2023-09-23
301698,811,Car,299126.32,Approved,2025-06-09,2025-06-07
301699,544,Education,307606.36,Approved,2024-08-26,2024-09-21
301700,996,Personal,444292.12,Rejected,2024-03-07,2024-03-18
301701,378,Home,260543.32, Rejected,2024-06-14,2024-06-23
301702,43,Personal,47082.48,Approved,2025-04-07,2025-04-27
301703,41,Home,293845.78,Rejected,2024-12-02,2024-12-06
301704,277,Education,107653.46,Approved ,2024-07-14,2024-08-08
301705,448,Personal,287466.08,Pending,2025-03-01,2025-02-22
301706,461,Car,324401.65,Rejected,2024-07-09,2024-07-29
301707,847,Home,418290.26,Approved,2024-09-28,2024-10-09
301708,309,Education,263914.90, Rejected,2025-05-21,2025-05-13
301709,557,Education,162459.08,Approved ,2024-03-03,2024-03-04
301710,930,Home,189760.47,Approved,2023-09-07,2023-09-21
301711,596,Education,470942.31,Approved ,2023-10-27,2023-11-09
301712,548,Personal,237529.92,Approved ,2024-11-23,2024-11-23
301713,720,Personal,133044.10,Approved ,2024-02-11,2024-02-18
301714,757,Personal,59202.40,Rejected,2023-09-02,2023-09-11
301715,372,Personal,393516.67,Approved,2024-07-06,2024-07-22
301716,821,Home,340647.94, Rejected,2025-06-08,2025-06-02
301717,108,Personal,13413.79,Approved,2024-12-02,2024-11-30
301718,375,Home,266057.71,Rejected,2024-10-17,2024-11-16
301719,862,Education,418912.93,Approved ,2024-12-04,2024-12-24
301720,797,Personal,158695.13,Pending,2025-05-06,2025-04-28
301721,443,Home,712.54,Approved ,2024-08-28,2024-09-22
301722,346,Home,169774.17,Pending,2025-02-25,2025-02-20
301723,228,Education,105863.58,Rejected,2024-01-18,2024-02-15
301724,369,Education,70859.27,Rejected,2023-12-13,2023-12-24
301725,788,Car,N/A, Rejected,2023-12-12,2024-01-01
301726,479,Education,115243.94,Approved ,2024-11-19,2024-11-23
301727,311,Education,148344.28,Pending,2025-04-28,2025-05-28
301728,243,Home,236093.39,Approved ,2024-09-28,2024-09-19
301729,262,Car,480256.06,Approved ,2024-09-05,2024-09-16
301730,967,Home,11829.65,Approved ,2023-11-12,2023-12-04
301731,244,Personal,291956.14,Approved,2023-09-13,2023-10-01
301732,781,Personal,36074.60,Rejected,2024-11-11,2024-11-03
301733,809,Education,283091.29,Rejected,2025-02-15,2025-02-07
301734,346,Home,191859.88,Rejected,2023-07-26,2023-08-09
301735,788,Education,463192.00,Rejected,2024-02-15,2024-03-03
301736,213,Home,2789.76,Pending,2024-12-27,2025-01-18
301737,851,Home,479779.19,Pending,2025-04-04,2025-04-07
301738,244,Education,19386.21,Approved ,2025-05-23,2025-05-29
301739,430,Home,351383.70,Approved,2023-09-22,2023-10-19
301740,890,Home,487640.86,Approved,2024-09-15,2024-09-22
301741,488,Home,344826.84,Approved,2023-11-03,2023-11-16
301742,736,Education,181795.33,Approved,2025-03-30,2025-03-30
301743,625,Home,397748.59, Rejected,2025-03-30,2025-04-09
301744,252,Car,223281.70,Pending,2023-11-06,2023-10-27
301745,28,Personal,100687.76,Pending,2024-01-31,2024-01-24
301746,965,Home,205315.00,Pending,2025-01-10,2025-01-12
301747,212,Personal,298354.20,Rejected,2024-04-03,2024-04-23
301748,487,Home,156709.58,Approved,2023-07-06,2023-08-03
301749,624,Education,196687.56,Rejected,2024-12-31,2025-01-12
301750,479,Education,152657.34,Approved,2024-12-08,2024-12-27
301751,779,Home,404932.42,Pending,2025-02-09,2025-02-18
301752,534,Home,382871.18,Approved,2025-04-01,2025-03-23
301753,567,Education,337823.56,Pending,2025-01-07,2025-01-28
301754,434,Car,16833.30,Approved,2025-04-15,2025-04-06
301755,725,Car,312088.55,Rejected,2024-04-25,2024-05-02
301756,947,Car,50582.90,Rejected,2024-01-10,2024-01-10
301757,937,Personal,190802.06,Rejected,2024-01-21,2024-02-07
301758,381,Car,246750.04,Pending,2023-11-16,2023-11-28
301759,783,Personal,259621.16,Approved,2023-12-30,2024-01-24
