transaction_id,account_id,transaction_date,transaction_type,amount,merchant,category
218882,10391,2024-08-24,credit,2367.41,Thompson Group,insurance
218883,10675,2024-09-18,credit,8102.86,,entertainment
218884,11010,2024-09-10,credit,1706.54,"Henson, White and Brown",Grocerry
218885,11199,2025-01-26,credit,7692.25,"Mcdonald, Lewis and Hall",Grocerry
218886,10540,2025-02-14,debit,147.35,Martinez-Ramos,Entertaiment
218887,11032,2025-04-18,credit,7793.62,Conley-Murray,shopping
218888,10895,2024-10-22,debit,3857.64,Boyd-Foley,Groceriess
218889,11052,2025-01-25,credit,3233.08,Santos-Abbott,utilities
218890,10229,2025-01-27,credit,670.88,Wells-Nelson,Entertaiment
218891,10061,2024-09-15,credit,912.61,Floyd Group,utilities
218892,10754,2024-10-12,debit,8676.78,Nichols-Ross,utilities
218893,10776,2025-07-23 13:14:06.847961,debit,665.49,Cook Ltd,salary
218894,10457,2024-12-08,debit,6345.62,Rivas Group,Fuel 
218895,10603,2024-10-14,credit,3084.8,"Lee, Young and Daniels",entertainment
218896,10578,2025-04-08,debit,5766.25,"Salas, Figueroa and Williamson",entertainment
218897,10212,2024-12-24,credit,9952.2,Williams-Rowe,insurance
218898,10284,2025-04-04,debit,8088.11,,shopping
218899,10432,2024-09-20,debit,1338.02,Diaz PLC,insurance
218900,10031,2025-05-22,credit,6156.38,"Hanson, Barr and Curtis",entertainment
218901,10907,2025-04-27,credit,8899.99,Smith-Sullivan,entertainment
218902,10080,2025-06-08,credit,3839.97,"Jones, Morrison and Rubio",insurance
218903,10056,2025-04-19,credit,9886.0,Wagner-Reese,Groceriess
218904,10024,2025-03-24,debit,1121.62,Williams Ltd,groceries
218905,10476,2024-08-07,debit,4807.05,"Dennis, Jenkins and Smith",fuel
218906,10015,2024-12-03,debit,56.78,Miller-Brennan,salary
218907,10370,2025-01-10,credit,969.14,Alvarado and Sons,insurance
218908,10716,2024-11-06,debit,5606.29,"Ramsey, Woodward and Craig",Fuel 
218909,11064,2025-06-24,credit,9135.1,Shaffer Inc,entertainment
218910,10148,2025-02-01,debit,1817.92,Hartman-Jackson,salary
218911,10088,2025-06-21,debit,1956.02,Gordon Inc,Fuel 
218912,11151,2025-03-23,debit,6415.21,Johnson-Herrera,shopping
218913,10076,2024-10-20,debit,7825.71,,salary
218914,10761,2024-11-12,debit,5031.83,Reed PLC,insurance
218915,10390,2025-04-04,debit,9202.36,Tran-Simmons,SHOPPING
218916,10641,2025-01-13,debit,8733.87,,Entertaiment
218917,10953,2024-11-04,debit,2567.57,"Mitchell, Gibson and Fletcher",salary
218918,11189,2025-04-19,credit,740.28,"Morales, Carpenter and Jefferson",SHOPPING
218919,10287,2024-09-18,debit,1767.61,Huynh-Nielsen,insurance
218920,10234,2025-01-29,credit,7274.38,"Sanford, Schneider and Robinson",entertainment
218921,10021,2024-08-28,credit,9775.34,Cook-Bailey,groceries
218922,11197,2024-12-29,credit,1677.26,"Collins, Payne and Contreras",SHOPPING
218923,10441,2025-01-23,credit,8946.75,Cabrera-Burke,SHOPPING
218924,10721,2025-06-07,debit,9532.78,Torres and Sons,utilities
218925,10798,2025-05-05,debit,6528.6,Martin LLC,Groceriess
218926,10327,2025-04-26,credit,1026.37,,salary
218927,10237,2024-11-02,debit,6505.37,"Mills, Brown and Moran",Groceriess
218928,10428,2025-03-30,debit,5901.16,Ayala-Zimmerman,shopping
218929,10409,2024-08-15,credit,1577.23,,Grocerry
218930,10747,2025-06-14,credit,6671.75,,shopping
218931,10735,2024-10-08,debit,6548.03,Thomas LLC,fuel
218932,10951,2025-03-04,debit,2935.71,Garrison Group,utilities
218933,11157,2025-02-03,debit,9992.86,"Webb, Nguyen and Hickman",shopping
218934,10796,2024-08-24,credit,9783.85,"Haney, Daniel and Parks",Entertaiment
218935,10685,2025-01-28,credit,4247.54,Snyder-Cohen,Grocerry
218936,10067,2024-10-02,credit,6690.27,"Miller, Reynolds and Foster",entertainment
218937,10029,2025-07-08 13:14:06.859887,credit,7395.56,Davis Ltd,SHOPPING
218938,11131,2025-03-04,credit,6673.08,"Hawkins, Nguyen and Smith",utilities
218939,11188,2024-07-23,debit,639.73,"Garcia, Holder and Nelson",Fuel 
218940,10150,2025-03-14,credit,1806.79,Ward and Sons,shopping
218941,10840,2024-12-07,credit,4367.81,Smith-Bridges,insurance
218942,10235,2024-12-31,credit,8497.38,"Cook, Elliott and Jones",Groceriess
218943,10457,2024-08-04,debit,6199.78,"Wells, Riley and Hernandez",entertainment
218944,10751,2024-08-06,debit,9994.63,Durham-Hernandez,entertainment
218945,10269,2024-07-15,credit,2595.27,"Jimenez, Cooper and Welch",SHOPPING
218946,10541,2025-02-15,credit,4552.83,Kemp Group,entertainment
218947,11022,2025-05-17,credit,5240.52,Ortiz-Keith,Entertaiment
218948,11133,2024-10-24,credit,6057.48,"Johnson, Wallace and Johnson",shopping
218949,10132,2024-08-29,debit,4387.41,,shopping
218950,10591,2025-03-26,debit,1281.53,Peterson PLC,Grocerry
218951,10692,2025-05-23,debit,6144.44,"Wood, Calderon and Woodard",Grocerry
218952,10908,2024-08-24,credit,7420.32,"Patel, Palmer and Valdez",entertainment
218953,10288,2024-12-31,credit,999.0,Thomas LLC,utilities
218954,10567,2024-12-25,credit,-8205.9,"Gomez, Williams and Torres",fuel
218955,10230,2024-11-26,debit,5749.04,"Williams, Hodges and Gardner",Grocerry
218956,11019,2025-05-09,debit,3902.59,"Peterson, Franklin and Roberts",shopping
218957,10207,2025-03-23,debit,9959.41,Cruz PLC,Groceriess
218958,11017,2025-06-13,debit,4565.94,Jones Group,fuel
218959,10640,2025-06-23,debit,8110.79,Chavez-Morrison,Fuel 
218960,10079,2025-01-02,credit,-7335.35,Calhoun LLC,fuel
218961,10515,2025-06-28 13:14:06.866868,credit,7881.48,,groceries
218962,10105,2025-06-25,credit,3299.79,Johnson Ltd,Fuel 
218963,11141,2024-07-06,credit,-2600.3,Wilson-Bryant,Groceriess
218964,10288,2025-01-20,credit,9543.05,"Lynch, Campbell and Scott",insurance
218965,11167,2025-06-01,debit,9402.57,Alvarado Ltd,salary
218966,10974,2024-12-30,credit,7268.09,Robinson and Sons,fuel
218967,10470,2024-11-24,credit,2949.54,"Robbins, Tucker and Good",Entertaiment
218968,10268,2024-09-29,credit,9433.16,"Jones, Cook and Deleon",groceries
218969,11144,2024-09-12,credit,8794.27,"Williams, Hall and Brown",Grocerry
218970,10113,2024-10-12,credit,9738.64,"Woods, Mitchell and Shea",SHOPPING
218971,10818,2025-01-03,credit,3162.65,Miranda-Conway,insurance
218972,10160,2025-05-12,credit,1449.74,Murphy LLC,salary
218973,10690,2025-03-26,debit,9581.23,Roberts PLC,rent
218974,10074,2025-01-15,credit,6339.26,Smith-Johnson,Fuel 
218975,10650,2025-06-20,debit,5511.2,"Hansen, Smith and Torres",Entertaiment
218976,10991,2025-01-17,debit,9880.1,"Brown, Carr and Lozano",Grocerry
218977,10280,2024-12-07,debit,26.26,Cole Ltd,rent
218978,10215,2025-02-25,debit,4624.28,"Myers, Wu and Sherman",shopping
218979,10824,2024-08-25,debit,3571.53,Johnson-Carr,Grocerry
218980,10803,2025-02-19,debit,3193.0,Taylor-Luna,utilities
218981,10472,2024-07-22,credit,2337.01,Kelly-Rivers,Grocerry
218982,10161,2025-06-25,credit,1353.25,"Wilkerson, Bond and Hudson",utilities
218983,10159,2025-03-17,debit,5499.84,"Blevins, Miller and Lopez",SHOPPING
218984,10817,2024-06-28,credit,6246.08,Adams Inc,Groceriess
218985,10952,2024-12-01,debit,8498.68,Garrison Ltd,rent
218986,10642,2025-01-24,credit,7780.28,Rangel-Valdez,salary
218987,11138,2025-03-20,credit,5267.6,"Mercer, Wagner and Parker",salary
218988,11140,2024-10-28,credit,6279.2,"Peterson, Hunt and Morgan",Fuel 
218989,10759,2025-06-24,credit,-2587.67,Rodriguez-Smith,entertainment
218990,10706,2025-04-16,credit,4766.1,Ingram LLC,insurance
218991,10290,2025-03-05,debit,6822.13,Johnson-Ochoa,salary
218992,10688,2024-11-30,credit,9107.44,Smith and Sons,groceries
218993,10680,2024-09-05,credit,4696.17,Grant-Arias,insurance
218994,11158,2025-02-10,credit,3341.17,Massey-Pollard,Fuel 
218995,11144,2025-05-01,debit,6028.41,Mcpherson-Snyder,Groceriess
218996,10521,2024-08-27,debit,6787.69,Smith PLC,salary
218997,10879,2025-06-11,debit,271.11,"Rice, Clark and Marshall",Entertaiment
218998,10285,2024-09-29,credit,8028.19,"Kane, Merritt and Mullen",shopping
218999,10361,2024-09-15,credit,7477.67,"Green, Lopez and Welch",groceries
219000,10619,2024-07-16,debit,7357.89,,insurance
219001,11025,2025-01-14,credit,7549.51,"Sanchez, Gomez and Atkinson",groceries
219002,10725,2024-06-28,credit,4177.93,,SHOPPING
219003,10078,2024-12-16,credit,1875.96,Garcia and Sons,Fuel 
219004,11103,2024-10-31,debit,8014.09,"Graves, Thomas and George",SHOPPING
219005,11108,2024-11-06,debit,6512.88,Lambert-Hoffman,entertainment
219006,10247,2024-09-24,credit,4164.72,"Lee, Phillips and Hogan",utilities
219007,10986,2025-04-11,debit,4629.7,"Moore, Vance and Smith",groceries
219008,10164,2024-07-11,debit,3132.81,Sharp-Winters,entertainment
219009,10998,2024-11-14,debit,2714.95,Payne-Hughes,utilities
219010,10525,2025-05-10,credit,2882.14,"Howe, Thomas and Alexander",Entertaiment
219011,11123,2024-09-13,debit,1751.34,Taylor LLC,salary
219012,10740,2024-07-14,debit,5523.38,Perez Ltd,groceries
219013,10301,2024-09-04,debit,2880.49,Cooper-Griffin,groceries
219014,10937,2025-06-21,credit,9659.0,Kline Group,utilities
219015,10950,2025-01-19,credit,1490.6,,Groceriess
219016,10056,2024-11-15,debit,4773.04,,Entertaiment
219017,11155,2024-07-15,debit,1029.66,Raymond LLC,rent
219018,10496,2024-09-04,debit,4738.89,Sanchez LLC,fuel
219019,10301,2025-05-03,debit,4506.11,"Green, Bishop and Lopez",salary
219020,11025,2025-01-11,debit,9636.1,Ford-Murphy,groceries
219021,10410,2024-08-10,debit,9955.68,"Allen, Little and Oneal",utilities
219022,10285,2024-10-22,debit,3089.58,Chambers LLC,fuel
219023,10634,2025-03-21,credit,4872.54,"Schmitt, Fischer and Robinson",Fuel 
219024,11170,2025-01-05,debit,8594.07,Villanueva-Sparks,Groceriess
219025,10198,2025-02-26,debit,3386.53,,fuel
219026,11019,2025-02-20,credit,9568.03,Kim-Black,utilities
219027,11055,2025-06-18,credit,-8040.7,Nelson and Sons,fuel
219028,10960,2025-06-20,debit,982.27,Webb Inc,salary
219029,10165,2024-10-11,debit,6155.72,"Shaw, Wood and Lee",SHOPPING
219030,10119,2025-05-14,debit,3934.11,"Ponce, Johns and Nixon",groceries
219031,10059,2024-09-19,credit,2144.81,"Livingston, James and Shields",rent
219032,10130,2024-07-25,credit,7964.99,Ward PLC,fuel
219033,10204,2025-05-29,debit,5491.51,"Todd, Mccoy and Arnold",fuel
219034,10556,2024-11-12,debit,7920.35,,salary
219035,10188,2025-01-03,debit,7336.62,Hopkins-Flores,groceries
219036,10202,2024-08-29,debit,6961.34,"Wheeler, Mckenzie and Barnett",groceries
219037,11157,2025-05-04,credit,2378.3,,groceries
219038,10072,2025-02-20,credit,6357.97,"Gardner, Wilkinson and Smith",utilities
219039,10951,2025-06-21,debit,8987.4,,Entertaiment
219040,10682,2025-07-23 13:14:06.887858,debit,6786.27,Wilson PLC,insurance
219041,11158,2024-08-04,credit,-7379.73,"Cook, Johnson and Jackson",Grocerry
219042,11111,2024-11-03,debit,5817.25,,Grocerry
219043,11018,2025-06-21,debit,5057.2,"Galvan, Perez and Rosales",insurance
219044,11021,2025-01-19,credit,1288.09,Garcia Group,Fuel 
219045,10730,2025-02-04,debit,2536.99,Cohen PLC,Groceriess
219046,10031,2025-06-20,debit,319.75,Lucero-Snyder,Entertaiment
219047,10153,2025-05-15,credit,3430.79,"Mcfarland, Castro and Porter",Groceriess
219048,10148,2024-11-03,debit,8198.45,Sanchez-Harrison,rent
219049,10220,2025-02-28,debit,8006.06,Wallace Ltd,Grocerry
219050,10006,2025-01-25,credit,9231.01,Brown PLC,salary
219051,10742,2024-09-15,credit,4082.85,Barnes and Sons,Grocerry
219052,10097,2025-01-28,debit,17.9,Stout-Garcia,shopping
219053,10437,2024-07-15,debit,8416.22,Moore Group,fuel
219054,10034,2025-04-25,debit,1691.58,Wade-Lyons,rent
219055,10709,2024-07-30,debit,6215.35,Spencer-Holden,fuel
219056,10611,2024-09-04,debit,7030.5,"Mcdonald, Pace and Skinner",Groceriess
219057,11026,2025-04-17,debit,2850.74,Neal-Franco,shopping
219058,10423,2024-07-26,credit,3803.42,"Beck, Rowe and Jackson",insurance
219059,10031,2025-03-27,credit,2292.53,Davis-Miller,SHOPPING
219060,10476,2025-04-01,debit,2468.73,"Gardner, Cordova and Romero",groceries
219061,11170,2024-09-21,debit,3333.8,"Small, Lewis and Mitchell",salary
219062,10847,2024-08-20,debit,2265.0,Ortiz LLC,utilities
219063,10144,2025-07-08 13:14:06.894839,debit,9498.74,,Entertaiment
219064,10949,2024-10-02,debit,7681.02,Li Ltd,utilities
219065,10732,2024-08-05,credit,1610.77,Ramirez-Jackson,utilities
219066,10710,2025-02-20,credit,6983.44,Campbell LLC,Fuel 
219067,10498,2024-12-29,debit,860.82,Dunn and Sons,shopping
219068,10407,2025-06-04,debit,933.69,Ross Inc,rent
219069,10851,2024-12-16,debit,4918.19,Martin-Novak,SHOPPING
219070,10077,2025-01-13,credit,3418.16,Fleming PLC,fuel
219071,10886,2025-03-17,debit,6248.33,"Reed, Russell and Peterson",Fuel 
219072,10630,2025-05-23,debit,4257.2,Oconnell-Collins,SHOPPING
219073,10858,2025-01-30,debit,7788.13,,salary
219074,10733,2025-02-26,debit,3181.27,Jimenez-Hines,groceries
219075,10976,2025-04-22,debit,4040.22,"Rodriguez, Johnson and Wallace",SHOPPING
219076,10778,2025-04-08,debit,4441.42,Grant-Herrera,Grocerry
219077,10329,2024-12-03,debit,1090.95,"Olson, Crawford and Wilson",Groceriess
219078,10174,2024-08-11,debit,1973.53,Campbell-Williams,Grocerry
219079,10087,2025-06-19,credit,2515.66,Hogan-Weaver,SHOPPING
219080,10743,2025-04-10,credit,9494.2,"Knapp, Graham and Gray",insurance
219081,10932,2024-09-08,credit,8919.5,"Foster, Valdez and Lozano",shopping
219082,10483,2025-06-01,credit,-4493.42,Lewis-Griffin,Groceriess
219083,10171,2025-03-30,credit,9509.98,"Chavez, Owens and Deleon",Fuel 
219084,10513,2025-05-17,debit,4368.09,,Fuel 
219085,10410,2024-12-19,credit,2551.82,"Robinson, Leon and Hawkins",Entertaiment
219086,10846,2024-09-03,debit,6200.85,"Figueroa, Rodriguez and Gallagher",SHOPPING
219087,10111,2024-07-24,debit,9044.36,Wright Group,salary
219088,10408,2025-04-15,debit,5024.18,Cole and Sons,insurance
219089,11181,2025-05-08,debit,7825.41,Campbell-Powell,fuel
219090,10191,2025-04-07,credit,-8024.31,Moore and Sons,insurance
219091,10664,2024-08-17,credit,40.76,Nelson-Bennett,Grocerry
219092,10346,2025-05-03,credit,7779.71,"Nicholson, Montgomery and Brennan",insurance
219093,10996,2024-09-09,credit,6433.02,"Gillespie, Dominguez and Gray",shopping
219094,10382,2025-01-31,debit,390.43,Burke Group,Fuel 
219095,10586,2025-05-29,debit,2489.45,"Long, Faulkner and Smith",utilities
219096,10584,2025-05-04,credit,940.84,Zhang-Edwards,shopping
219097,10981,2025-03-23,credit,8548.98,"Castro, Velasquez and Lawrence",insurance
219098,10078,2024-12-20,debit,8857.89,"Matthews, Ferguson and Ochoa",Groceriess
219099,10101,2024-10-24,debit,6630.21,Rodriguez-Hardy,groceries
219100,10844,2024-11-29,credit,6058.71,,Fuel 
219101,10388,2025-01-05,debit,6834.38,Adkins-Armstrong,entertainment
219102,10574,2024-10-15,debit,3984.31,"Cox, Simmons and Santos",rent
219103,11151,2025-01-29,credit,6407.96,Moody Ltd,utilities
219104,10244,2024-07-03,debit,1874.37,"Moody, Gordon and Goodwin",utilities
219105,10430,2025-01-25,debit,5150.37,,Fuel 
219106,11122,2024-07-27,credit,8947.54,Flores-Beck,Groceriess
219107,10959,2025-04-11,credit,5227.01,Brown-Harris,groceries
219108,10574,2025-03-09,credit,8382.99,"Massey, Santos and Maldonado",salary
219109,10460,2024-12-09,credit,6168.45,Gregory-Williams,fuel
219110,10714,2024-11-09,credit,5240.83,"Yoder, Morgan and Frey",rent
219111,10511,2024-07-31,debit,7204.93,Molina-Burke,Grocerry
219112,10311,2024-12-19,debit,1707.24,Andersen Ltd,Fuel 
219113,10993,2024-08-26,debit,5875.96,"Garcia, Rollins and Fitzgerald",fuel
219114,11147,2024-10-30,credit,7204.59,"Pittman, Williams and Taylor",salary
219115,10286,2024-12-16,credit,-4168.59,Henson PLC,insurance
219116,10153,2024-12-21,debit,5629.7,Arnold-Lindsey,Grocerry
219117,10554,2024-07-23,debit,1619.28,"Crawford, Gibson and Liu",utilities
219118,10715,2025-04-15,debit,5902.51,Martinez PLC,insurance
219119,10466,2024-07-31,credit,7777.41,Baker Group,salary
219120,11051,2025-06-21,credit,2986.02,"Watson, Underwood and Williams",Fuel 
219121,10272,2025-03-13,debit,8288.59,Vazquez Inc,SHOPPING
219122,11145,2024-11-26,credit,-2403.29,Brown-Chavez,Fuel 
219123,10586,2024-08-19,debit,4535.3,White Ltd,entertainment
219124,10917,2025-03-15,debit,6472.87,Nash Ltd,Fuel 
219125,10313,2025-02-22,credit,-8999.77,Bell Group,utilities
219126,10333,2024-08-23,debit,6589.91,Harris-French,Fuel 
219127,10712,2024-09-30,credit,3209.86,"Nguyen, Jordan and Williams",Groceriess
219128,10690,2025-03-03,credit,3052.27,Gray LLC,salary
219129,11040,2024-12-03,credit,669.12,,utilities
219130,10031,2025-03-18,debit,1134.97,Wood-Boyd,insurance
219131,10870,2024-08-05,debit,5490.06,"Roberson, Beasley and Rodriguez",rent
219132,10753,2025-03-03,credit,4313.28,Mendoza Group,utilities
219133,10933,2025-01-18,debit,6309.1,,entertainment
219134,10316,2025-06-11,credit,4265.8,Nunez Inc,salary
219135,10287,2024-12-28,debit,1708.54,Hill-Bates,insurance
219136,10988,2025-05-13,credit,7114.51,"Chapman, Hamilton and Foster",insurance
219137,10356,2025-07-25 13:14:06.915735,credit,1243.31,Baker Ltd,Entertaiment
219138,10195,2025-03-23,debit,5919.07,Smith-Mccormick,salary
219139,10908,2024-07-23,debit,5745.06,Jensen Ltd,Groceriess
219140,10181,2025-05-14,credit,3526.28,,insurance
219141,10473,2024-08-29,debit,7264.36,Stephens-Payne,Groceriess
219142,10502,2024-08-06,debit,3661.39,Taylor and Sons,Entertaiment
219143,10397,2025-04-27,debit,3691.2,"Wells, Wright and Hernandez",Groceriess
219144,10847,2025-01-12,debit,770.51,,Entertaiment
219145,11136,2025-06-01,debit,3771.92,"Johnson, Wood and Mcdonald",fuel
219146,10152,2024-07-22,credit,5672.94,"Blevins, Holland and Evans",fuel
219147,10440,2024-09-14,debit,7419.03,Murphy LLC,groceries
219148,11112,2024-10-09,debit,4507.31,"Harris, Jones and Ware",rent
219149,10021,2025-05-29,credit,2263.53,"Bauer, Johnson and Long",shopping
219150,11121,2024-10-29,credit,7614.49,"Dyer, Payne and Ray",salary
219151,10714,2025-04-26,debit,5968.31,Ramirez LLC,groceries
219152,10272,2024-12-26,debit,6896.13,Shah-Hanson,fuel
219153,10296,2024-10-06,debit,3218.65,Hernandez LLC,insurance
219154,10401,2025-03-31,debit,2936.51,"Fisher, Berger and Herrera",Grocerry
219155,10769,2025-02-01,debit,9566.87,Brady and Sons,Grocerry
219156,10913,2024-07-15,debit,9904.35,"Hutchinson, Webb and Fitzgerald",Entertaiment
219157,10685,2025-02-21,debit,9411.89,Preston Inc,salary
219158,10680,2024-12-30,credit,3287.91,Campbell LLC,insurance
219159,10253,2025-04-27,debit,6375.18,Olson-Nichols,entertainment
219160,11130,2025-06-23,debit,9569.07,,salary
219161,10585,2025-03-05,debit,7534.49,"Wheeler, Fowler and Mckinney",Entertaiment
219162,10458,2025-02-10,debit,2816.43,Scott-Garza,groceries
219163,10896,2024-12-14,debit,9408.25,West-Cunningham,fuel
219164,10707,2025-01-03,debit,9100.0,Marquez LLC,insurance
219165,10850,2024-11-15,debit,786.0,Mclaughlin Group,shopping
219166,10613,2024-11-26,credit,1500.13,Brown-Orr,Entertaiment
219167,11079,2024-10-19,credit,4248.32,Ryan-Morales,insurance
219168,10398,2025-04-04,debit,3244.2,Schultz Group,Grocerry
219169,10096,2025-05-05,debit,2250.98,Davis-Hernandez,Groceriess
219170,10180,2024-07-17,credit,-8735.25,,Entertaiment
219171,10686,2024-09-05,debit,7005.91,Dixon-Moore,rent
219172,10938,2025-06-25,debit,1862.09,"Bruce, Flynn and Kirk",insurance
219173,11180,2025-07-15 13:14:06.926751,debit,5272.18,Barker and Sons,insurance
219174,10157,2024-07-13,credit,9275.25,Moran and Sons,insurance
219175,10469,2025-06-10,credit,1720.35,"Rosales, Howard and Rogers",SHOPPING
219176,11074,2024-09-04,debit,325.01,Mayer-Edwards,Groceriess
219177,11101,2024-10-18,credit,4450.46,"Walker, Stewart and Bowers",Entertaiment
219178,10757,2024-09-01,debit,3839.56,"Taylor, Lewis and Wiggins",Entertaiment
219179,10490,2024-08-07,credit,-5036.39,,groceries
219180,10668,2024-08-02,credit,2771.95,Greene-Nichols,Grocerry
219181,11154,2024-11-13,debit,5442.05,Wyatt LLC,Entertaiment
219182,10426,2025-05-13,debit,506.12,Fitzgerald PLC,shopping
219183,10445,2024-11-11,debit,5733.89,Hanson-Miller,rent
219184,10144,2025-06-21,credit,7819.27,Harmon-Jordan,Entertaiment
219185,10618,2025-01-29,credit,3603.97,,utilities
219186,10040,2025-06-08,debit,2035.87,,insurance
219187,10931,2024-07-16,credit,-2903.52,"Brown, Morgan and Ross",Groceriess
219188,10900,2024-08-09,debit,4413.82,Lewis-Murray,Grocerry
219189,10929,2025-03-13,credit,2269.54,Parker PLC,rent
219190,10999,2025-02-11,debit,7220.74,Ramsey Ltd,Fuel 
219191,11033,2025-07-19 13:14:06.930738,credit,6631.44,Powell-Flores,Groceriess
219192,10273,2025-07-19 13:14:06.930738,debit,2480.5,Davis Inc,rent
219193,10788,2025-06-12,debit,3728.02,Martinez PLC,SHOPPING
219194,10414,2025-03-27,debit,7171.19,"Hodge, Brown and Mendoza",rent
219195,10441,2024-11-09,debit,9363.66,Mendoza-Acosta,shopping
219196,10368,2024-08-22,credit,-2092.56,"Harrison, Lee and Lewis",insurance
219197,10951,2025-03-01,debit,564.12,Barnes-Hayes,Grocerry
219198,10075,2025-05-17,debit,3266.51,Chapman Group,shopping
219199,10888,2024-07-07,credit,9662.62,Mercer Ltd,entertainment
219200,10885,2025-07-04 13:14:06.932733,debit,7823.59,"Watts, Green and Lopez",entertainment
219201,10794,2025-04-13,credit,4093.27,"Price, Perkins and Sanford",utilities
219202,10145,2024-09-23,credit,9187.2,Mason LLC,entertainment
219203,10757,2025-01-05,debit,3963.36,"White, Simmons and Sweeney",shopping
219204,10910,2024-12-28,credit,3859.22,Wells Ltd,Entertaiment
219205,10316,2024-09-04,debit,2213.1,Hanson-Gardner,shopping
219206,10819,2024-09-27,debit,2491.88,Rios Ltd,fuel
219207,10750,2024-09-06,credit,302.18,"Schultz, Klein and Lawson",Grocerry
219208,10618,2025-03-16,debit,9552.88,Brown-Hoffman,groceries
219209,10582,2025-03-21,debit,9753.78,"Rose, Bond and Reed",rent
219210,10893,2024-11-08,debit,3014.31,"Lawson, Sherman and Fuller",shopping
219211,10222,2025-05-19,credit,2398.05,,entertainment
219212,10741,2024-10-31,credit,2090.78,,salary
219213,10843,2024-10-20,credit,3677.77,Mccarthy-Schneider,Groceriess
219214,11114,2025-06-15,credit,9774.6,Taylor PLC,rent
219215,10983,2024-12-21,credit,8663.24,Velez-Higgins,salary
219216,10153,2025-02-18,debit,1261.5,,groceries
219217,10208,2025-05-05,debit,2498.27,"Deleon, Hoffman and Coleman",SHOPPING
219218,10562,2024-07-21,debit,2991.19,Bonilla LLC,fuel
219219,10058,2024-11-27,credit,6076.04,"Curtis, Watkins and Jackson",utilities
219220,11070,2025-02-09,debit,197.1,"Gonzales, Henderson and Bean",groceries
219221,10892,2025-02-17,debit,3060.83,Schroeder-Campbell,insurance
219222,10046,2025-01-12,credit,8898.86,"Nichols, Foster and Pham",entertainment
219223,10402,2025-02-26,credit,-1182.27,Bray Group,Entertaiment
219224,10741,2024-12-22,debit,7377.33,Estes-Pace,rent
219225,10628,2025-05-29,debit,5847.19,Wood-Barry,fuel
219226,10396,2025-05-03,debit,1913.78,"Schultz, Molina and Frost",salary
219227,10284,2024-10-10,debit,6163.46,Clark and Sons,rent
219228,10371,2025-01-27,debit,5287.32,"Harvey, Morris and Collins",Fuel 
219229,10744,2024-10-04,credit,3469.98,Knight-Martinez,SHOPPING
219230,10605,2025-04-03,debit,3883.01,"Olson, Ray and Archer",Grocerry
219231,10189,2025-04-09,credit,-1231.52,Boyd-Hebert,shopping
219232,10721,2024-08-13,debit,7.29,Stanley Inc,fuel
219233,10082,2025-03-30,credit,-263.36,"Stewart, Grimes and Cook",entertainment
219234,10175,2025-05-09,credit,8169.0,Guzman Ltd,shopping
219235,10069,2025-06-18,debit,2477.25,Bridges LLC,entertainment
219236,10011,2025-07-24 13:14:06.942711,debit,5303.53,"Weaver, Newton and Wall",entertainment
219237,10594,2024-11-07,credit,6776.77,Nicholson PLC,groceries
219238,10304,2024-11-06,credit,3319.98,"Lucas, Flores and Long",fuel
219239,11065,2024-09-16,credit,8372.79,Phelps Inc,fuel
219240,10913,2024-07-15,debit,4550.16,Johnson Ltd,fuel
219241,10503,2025-01-24,debit,9487.88,Johnson Group,Entertaiment
219242,10859,2024-10-09,credit,8245.54,Thompson Ltd,SHOPPING
219243,10844,2025-04-12,debit,9205.47,Smith PLC,shopping
219244,10277,2024-07-30,credit,7099.24,Walker and Sons,entertainment
219245,10571,2025-01-16,debit,9158.79,Griffin Ltd,Groceriess
219246,10957,2024-08-20,debit,1681.38,"Zimmerman, Bishop and Farmer",SHOPPING
219247,11002,2025-05-05,debit,598.01,"Daniel, Mullins and Scott",Grocerry
219248,10097,2025-04-24,credit,416.47,Petty Group,entertainment
219249,11161,2025-04-26,debit,770.11,"Hughes, Johnson and Cruz",insurance
219250,10007,2025-06-17,credit,9172.36,"Price, Soto and Dixon",entertainment
219251,10539,2025-05-28,credit,-5909.28,Scott Ltd,Fuel 
219252,10312,2024-11-14,credit,2302.8,Hammond-Casey,utilities
219253,10148,2024-06-30,credit,8233.14,Hurst-Welch,groceries
219254,11146,2025-01-06,credit,3757.79,,SHOPPING
219255,10116,2024-07-16,credit,443.98,Collins-Ramos,SHOPPING
219256,10821,2025-06-26,credit,9871.53,Vargas PLC,shopping
219257,10594,2025-02-21,debit,4759.78,"Saunders, Tucker and Smith",groceries
219258,10910,2024-07-27,debit,1867.26,Joseph-Thomas,Entertaiment
219259,11034,2025-06-10,credit,6474.74,,insurance
219260,10761,2024-11-03,debit,3044.74,"Palmer, Hall and Hill",insurance
219261,10439,2025-03-14,debit,5848.66,Keller and Sons,shopping
219262,11073,2025-04-10,credit,1590.35,Rodriguez and Sons,utilities
219263,10917,2024-09-15,debit,1860.41,Jackson-Marquez,entertainment
219264,10902,2024-09-10,debit,7302.31,Hernandez PLC,fuel
219265,10325,2025-02-25,credit,3465.55,"Davis, Vega and Solomon",Fuel 
219266,11056,2025-05-09,debit,5219.29,"Collins, Larson and Wheeler",shopping
219267,10907,2025-04-30,credit,7121.85,"Williams, Smith and Fitzpatrick",Groceriess
