loan_id,customer_id,loan_type,amount_applied,status,application_date,approved_date
301363,851,personal,367873.43,APPROVED,2025-03-15,2025-03-07
301364,78,car,494959.35, REJECTED,2025-05-24,2025-06-03
301365,786,home,80931.51,rejected,2024-12-31,2024-12-22
301366,428,personal,406957.56,approved,2024-11-15,2024-12-05
301367,191,home,NULL, REJECTED,2023-08-24,2023-08-19
301368,906,education,84073.85,Approved ,2024-03-10,2024-03-13
301369,844,home,333530.9,APPROVED,2023-07-30,2023-08-01
301370,803,education,176125.0,APPROVED,2024-07-17,2024-07-13
301371,984,car,195839.0,APPROVED,2023-11-17,2023-11-07
301372,988,personal,234491.87,approved,2024-12-28,2025-01-19
301373,699,car,362667.51,APPROVED,2024-09-11,2024-10-07
301374,753,personal,322201.65,APPROVED,2023-09-15,2023-09-24
301375,920,education,NULL,rejected,2025-05-19,2025-06-05
301376,662,education,164059.75, REJECTED,2024-10-09,2024-11-03
301377,308,education,238359.56,rejected,2024-05-18,2024-05-17
301378,831,car,421365.55,pending,2023-08-14,2023-08-06
301379,487,personal,37005.96,Approved ,2024-11-06,2024-11-28
301380,139,personal,344451.77,approved,2024-05-13,2024-05-11
301381,109,home,321458.6,pending,2025-06-11,2025-06-17
301382,350,education,255862.72,Approved ,2023-09-19,2023-09-30
301383,46,education,26029.13,rejected,2024-01-22,2024-01-12
301384,252,car,9614.12,approved,2025-06-19,2025-07-13
301385,630,education,413983.68, REJECTED,2024-02-08,2024-03-01
301386,6,home,42773.76,approved,2024-10-10,2024-10-29
301387,239,personal,184672.92,pending,2024-02-08,2024-02-18
301388,453,home,307099.46,rejected,2024-12-21,2024-12-31
301389,726,education,210404.15,Approved ,2024-07-30,2024-08-13
301390,412,car,154125.94,APPROVED,2023-10-10,2023-10-20
301391,975,home,187944.3,APPROVED,2023-10-18,2023-11-06
301392,648,car,473844.45,rejected,2023-07-06,2023-08-03
301393,731,car,118007.94, REJECTED,2023-10-24,2023-10-29
301394,42,car,136584.71,Approved ,2024-06-26,2024-06-22
301395,657,personal,494206.06,approved,2024-06-18,2024-06-09
301396,946,education,198109.04,APPROVED,2024-04-06,2024-05-03
301397,784,home,354905.15,APPROVED,2024-01-08,2024-01-20
301398,636,car,305315.24,approved,2024-01-20,2024-01-10
301399,791,car,132037.38, REJECTED,2025-01-12,2025-01-16
301400,503,home,427420.15,approved,2023-09-13,2023-10-13
301401,526,personal,30759.98,rejected,2025-03-22,2025-04-14
301402,999,personal,398440.8, REJECTED,2023-07-21,2023-08-19
301403,197,education,65294.18,rejected,2024-09-18,2024-10-03
301404,226,personal,312570.53,pending,2024-09-17,2024-09-21
301405,507,education,166002.3,Approved ,2023-12-30,2024-01-11
301406,763,personal,296641.04,approved,2025-05-25,2025-05-16
301407,674,car,220610.77,approved,2024-03-17,2024-04-08
301408,990,personal,223955.2,pending,2024-08-06,2024-09-02
301409,47,car,431125.72,Approved ,2024-04-03,2024-04-05
301410,222,car,82395.76,rejected,2023-10-24,2023-11-21
301411,62,home,346132.12,rejected,2023-10-07,2023-10-29
301412,956,education,16914.31,rejected,2024-06-11,2024-06-02
301413,285,personal,21357.12,pending,2024-01-30,2024-02-12
301414,272,education,156640.32,pending,2025-05-03,2025-05-21
301415,654,personal,1846.13,pending,2025-04-19,2025-04-17
301416,978,personal,319000.97,Approved ,2023-09-28,2023-09-23
301417,290,personal,177095.67,APPROVED,2025-04-10,2025-04-11
301418,68,education,6595.94,approved,2024-05-06,2024-05-15
301419,553,home,97542.09,Approved ,2024-01-08,2024-01-15
301420,41,personal,483806.15,Approved ,2025-04-23,2025-04-29
301421,289,education,205280.43,Approved ,2024-07-06,2024-06-26
301422,862,personal,298823.05,approved,2023-08-19,2023-08-28
301423,860,personal,477017.32,pending,2024-09-07,2024-09-20
301424,847,car,28055.63,pending,2025-01-15,2025-01-10
301425,878,education,267317.62, REJECTED,2025-04-30,2025-05-13
301426,376,home,272160.11,pending,2024-10-02,2024-10-25
301427,409,education,468022.84,Approved ,2023-11-10,2023-11-15
301428,289,car,93083.45,rejected,2023-08-28,2023-08-28
301429,530,personal,153785.0, REJECTED,2023-10-10,2023-10-26
301430,745,education,273224.18,Approved ,2025-01-01,2024-12-24
301431,966,personal,124670.41, REJECTED,2024-07-31,2024-08-18
301432,777,education,178729.39,approved,2023-08-18,2023-08-10
301433,605,personal,220164.54,APPROVED,2024-10-30,2024-11-28
301434,474,education,231282.22,Approved ,2024-12-02,2024-11-28
301435,923,personal,128087.36, REJECTED,2024-08-11,2024-08-29
301436,561,home,331171.4,Approved ,2024-12-01,2024-12-06
301437,159,education,414649.26,Approved ,2024-03-11,2024-03-25
301438,164,home,461775.17,APPROVED,2024-07-18,2024-08-12
301439,935,car,114468.12,pending,2025-05-31,2025-05-29
301440,716,car,179014.21,Approved ,2025-03-21,2025-04-15
301441,63,education,462395.37,pending,2023-09-06,2023-09-10
301442,642,car,55615.33, REJECTED,2024-04-21,2024-04-19
301443,289,home,456237.39,rejected,2025-06-13,2025-06-06
301444,832,home,455764.56,rejected,2023-12-20,2024-01-14
301445,173,car,392444.05,Approved ,2025-04-14,2025-04-10
301446,433,home,197442.94,pending,2023-08-23,2023-08-30
301447,612,car,437206.29, REJECTED,2023-07-29,2023-08-19
301448,451,personal,189688.15,pending,2023-12-16,2024-01-10
301449,614,personal,161619.61,APPROVED,2023-07-12,2023-07-10
301450,99,personal,22116.26,Approved ,2023-09-08,2023-09-04
301451,356,car,NULL, REJECTED,2023-07-28,2023-08-08
301452,490,home,NULL, REJECTED,2025-03-20,2025-03-11
301453,838,home,171997.56,rejected,2025-02-02,2025-02-07
301454,184,education,431599.02,approved,2023-12-08,2023-12-10
301455,692,car,226620.4,approved,2023-11-24,2023-12-13
301456,209,education,239858.45,pending,2024-11-14,2024-11-27
301457,609,personal,169300.5, REJECTED,2024-09-06,2024-08-30
301458,427,car,80139.21,approved,2025-04-16,2025-05-14
301459,494,personal,426479.75, REJECTED,2024-11-17,2024-12-03
301460,847,home,451041.72,Approved ,2025-02-14,2025-03-10
301461,244,education,83287.43,approved,2024-09-28,2024-09-29
301462,895,car,342312.12,Approved ,2024-07-10,2024-07-15
301463,441,home,134458.22,Approved ,2023-06-28,2023-06-20
301464,711,personal,234787.97,Approved ,2023-12-14,2024-01-12
301465,577,education,50567.92,approved,2025-06-04,2025-07-03
301466,459,education,447415.75, REJECTED,2024-03-08,2024-03-25
301467,481,personal,91917.54,rejected,2025-02-07,2025-02-13
301468,583,personal,388540.25,pending,2023-09-16,2023-09-09
301469,395,education,190433.28, REJECTED,2025-06-01,2025-05-29
301470,161,car,53079.56,Approved ,2024-04-11,2024-04-19
301471,134,home,230401.96,APPROVED,2024-04-06,2024-03-29
301472,503,personal,145607.45,rejected,2024-07-07,2024-08-02
301473,31,education,478350.4,pending,2024-10-17,2024-10-07
301474,277,car,NULL,approved,2025-03-05,2025-02-24
301475,28,car,330073.93,approved,2024-03-16,2024-03-18
301476,961,education,NULL,APPROVED,2023-12-24,2024-01-12
301477,198,car,5334.47,pending,2024-12-13,2025-01-09
301478,745,home,349940.67,Approved ,2025-03-06,2025-03-23
301479,859,education,133137.03, REJECTED,2024-05-05,2024-05-16
301480,189,car,326827.45,APPROVED,2024-01-17,2024-01-23
301481,495,personal,100496.59, REJECTED,2025-01-20,2025-02-01
301482,283,car,172033.33,rejected,2023-10-21,2023-10-26
301483,780,personal,309584.15, REJECTED,2025-04-27,2025-04-18
301484,164,car,317226.62,Approved ,2023-08-18,2023-09-13
301485,378,home,327627.88,rejected,2025-01-13,2025-02-04
301486,560,education,38706.82,APPROVED,2023-12-05,2023-12-18
301487,704,home,328908.89,approved,2024-12-05,2024-12-31
301488,311,home,189885.16,approved,2024-07-09,2024-07-25
301489,254,car,225577.47,approved,2024-10-18,2024-10-27
301490,327,car,211020.75,Approved ,2023-08-17,2023-08-25
301491,282,personal,188566.11,APPROVED,2023-09-20,2023-09-29
301492,146,education,260899.87,approved,2025-01-12,2025-01-12
301493,130,personal,NULL,APPROVED,2025-03-13,2025-04-06
301494,703,education,492494.69,Approved ,2024-02-27,2024-03-04
301495,632,personal,63403.58,APPROVED,2024-04-24,2024-04-27
301496,312,car,230584.88,rejected,2024-09-19,2024-09-29
301497,947,home,110885.66,Approved ,2024-10-08,2024-10-29
301498,567,education,232716.07,APPROVED,2025-05-04,2025-05-10
301499,137,education,79574.09,Approved ,2024-06-10,2024-06-03
301500,945,personal,258100.16,approved,2025-06-15,2025-07-01
301501,667,education,146817.49,approved,2023-08-31,2023-09-12
301502,931,car,93953.94, REJECTED,2024-04-01,2024-03-29
301503,453,car,207752.45, REJECTED,2025-06-22,2025-06-15
301504,595,car,209793.06,rejected,2023-07-23,2023-08-12
301505,188,car,329946.54,Approved ,2025-05-05,2025-05-20
301506,546,car,49694.85, REJECTED,2024-09-05,2024-09-26
301507,727,home,22691.89,approved,2025-06-18,2025-06-08
301508,155,car,460089.69,pending,2025-02-18,2025-03-19
301509,276,education,260076.58,Approved ,2024-01-13,2024-02-07
301510,664,personal,389057.53,Approved ,2023-07-23,2023-08-09
301511,304,car,250238.17,rejected,2024-06-07,2024-06-23
301512,715,home,34134.91,approved,2024-05-07,2024-05-20
301513,224,car,118490.99,APPROVED,2024-05-17,2024-05-16
301514,105,personal,56751.43,rejected,2025-03-21,2025-03-17
301515,736,personal,446422.09,pending,2024-10-19,2024-10-12
301516,142,personal,115201.78, REJECTED,2024-06-23,2024-07-23
301517,771,personal,274403.67,pending,2024-10-10,2024-10-21
301518,9,home,266317.64, REJECTED,2025-01-01,2025-01-11
301519,197,car,77385.95,APPROVED,2025-03-09,2025-02-28
301520,599,car,291681.08,pending,2023-09-18,2023-10-12
301521,620,education,85592.08, REJECTED,2025-06-12,2025-06-06
301522,565,personal,258070.49,APPROVED,2025-03-31,2025-04-15
301523,152,car,405290.38,Approved ,2024-07-02,2024-07-26
301524,663,education,349647.25,rejected,2024-08-12,2024-08-02
301525,249,personal,214102.08,Approved ,2023-12-19,2023-12-23
301526,950,home,70230.86,Approved ,2024-06-01,2024-05-30
301527,240,home,38686.25,APPROVED,2024-02-20,2024-02-24
301528,472,personal,14291.18,approved,2024-04-29,2024-04-28
301529,518,car,345858.33,pending,2024-11-28,2024-11-20
301530,460,home,457117.43,APPROVED,2025-03-03,2025-03-30
301531,106,car,NULL,pending,2024-02-24,2024-02-24
301532,832,home,374579.5,pending,2024-01-01,2024-01-30
301533,859,education,424690.83,rejected,2024-07-21,2024-07-17
301534,597,car,NULL,pending,2025-01-13,2025-02-12
301535,520,home,NULL, REJECTED,2025-01-26,2025-02-25
301536,658,home,98489.6, REJECTED,2025-03-21,2025-03-30
301537,534,personal,NULL,APPROVED,2024-11-23,2024-12-07
301538,978,car,494327.8,APPROVED,2025-03-15,2025-03-20
301539,162,car,154142.98,rejected,2025-04-17,2025-04-10
301540,953,education,135008.56,rejected,2023-06-28,2023-07-26
301541,225,car,35253.18,approved,2023-12-11,2023-12-07
301542,936,car,8925.69, REJECTED,2025-06-23,2025-07-01
301543,798,home,NULL,approved,2024-05-17,2024-05-16
301544,103,home,368133.04,rejected,2024-10-29,2024-11-07
301545,104,car,138878.66,Approved ,2024-06-21,2024-06-14
301546,177,personal,483411.28,Approved ,2024-11-08,2024-11-15
301547,368,education,208137.29,Approved ,2023-10-16,2023-10-26
301548,144,home,58763.59, REJECTED,2023-11-22,2023-12-16
301549,652,home,489230.49,approved,2023-08-13,2023-08-08
301550,572,home,117041.85, REJECTED,2023-07-27,2023-07-21
301551,949,personal,465101.44, REJECTED,2025-05-31,2025-06-12
301552,71,car,199683.44,pending,2024-06-24,2024-07-08
301553,514,home,404335.11,APPROVED,2024-10-15,2024-10-26
301554,92,education,288857.43,Approved ,2023-09-19,2023-10-19
301555,364,car,279142.89, REJECTED,2024-03-14,2024-04-09
301556,978,home,45279.91,Approved ,2025-05-13,2025-05-10
301557,745,home,NULL, REJECTED,2024-01-08,2024-01-09
301558,697,car,417659.89,pending,2024-04-14,2024-05-01
301559,383,education,NULL,approved,2025-06-10,2025-07-05
301560,455,personal,41175.09,rejected,2024-11-17,2024-12-12
301561,653,personal,264010.95,Approved ,2025-03-11,2025-03-11
301562,875,car,218797.95, REJECTED,2023-07-06,2023-07-27
301563,680,education,453999.61,rejected,2024-05-10,2024-06-06
301564,744,car,429608.15, REJECTED,2024-11-14,2024-12-03
301565,234,car,136854.31,approved,2023-07-01,2023-07-11
301566,149,education,378098.85,pending,2023-09-09,2023-09-10
301567,759,education,NULL,APPROVED,2024-03-17,2024-03-31
301568,217,education,223286.11, REJECTED,2024-02-04,2024-02-11
301569,107,home,198323.46,APPROVED,2024-12-04,2024-12-29
301570,969,personal,73314.78,Approved ,2024-07-28,2024-07-30
301571,143,education,381661.23,APPROVED,2025-02-25,2025-02-20
301572,903,home,338852.43,Approved ,2023-10-26,2023-11-07
301573,346,home,179603.0,approved,2024-06-10,2024-06-17
301574,531,education,6467.28,rejected,2025-03-29,2025-04-06
301575,537,car,337049.1,rejected,2023-10-26,2023-10-21
301576,247,home,414207.87,Approved ,2023-11-15,2023-11-17
301577,963,personal,46009.8,rejected,2023-07-04,2023-07-29
301578,140,personal,47824.01,pending,2023-07-09,2023-07-28
301579,536,car,327351.28, REJECTED,2024-05-25,2024-06-12
301580,783,home,44139.4,APPROVED,2024-12-10,2024-12-18
301581,28,home,140968.84,APPROVED,2024-10-21,2024-11-18
301582,889,home,400251.58,rejected,2024-06-24,2024-06-20
301583,199,personal,319520.11,pending,2024-12-21,2025-01-07
301584,725,education,102153.12,approved,2025-04-06,2025-04-30
301585,320,car,101808.55,pending,2025-05-14,2025-05-21
301586,997,personal,105370.47,pending,2024-07-19,2024-07-21
301587,233,car,360505.23,Approved ,2025-02-16,2025-02-18
301588,646,education,263982.59,APPROVED,2024-07-07,2024-07-12
301589,355,car,395507.67, REJECTED,2025-02-27,2025-02-23
301590,117,home,63346.77,Approved ,2024-07-20,2024-07-19
301591,760,personal,NULL,rejected,2024-01-31,2024-02-22
301592,649,personal,297058.48, REJECTED,2024-08-12,2024-09-11
301593,733,personal,333823.6, REJECTED,2025-04-28,2025-05-19
301594,140,personal,NULL, REJECTED,2024-09-07,2024-09-05
301595,28,home,150387.35, REJECTED,2024-10-31,2024-11-13
301596,295,education,52676.34, REJECTED,2025-03-29,2025-04-20
301597,538,home,48884.38,rejected,2024-12-15,2025-01-12
301598,996,home,219335.27,approved,2024-10-04,2024-10-28
301599,586,personal,433677.17,Approved ,2023-08-07,2023-08-26
301600,239,education,451689.22,approved,2025-02-08,2025-02-07
301601,145,car,71154.1,approved,2023-08-10,2023-08-04
301602,953,car,329695.3,rejected,2024-11-18,2024-12-05
301603,342,car,165376.82,Approved ,2024-11-26,2024-12-08
301604,848,education,323887.17,approved,2024-08-12,2024-08-09
301605,859,car,423883.17,rejected,2025-05-02,2025-04-28
301606,589,education,368016.6,pending,2025-01-17,2025-01-14
301607,211,education,159193.37,approved,2024-05-03,2024-04-28
301608,765,personal,491874.25,approved,2025-05-02,2025-06-01
301609,91,personal,139973.14,rejected,2024-01-07,2024-01-30
301610,660,personal,70493.89,APPROVED,2024-05-25,2024-06-01
301611,38,car,473586.95,approved,2024-07-03,2024-07-28
301612,951,education,195011.3,rejected,2024-03-30,2024-04-05
301613,846,personal,200232.15,pending,2023-11-14,2023-11-25
301614,655,personal,212336.15,APPROVED,2024-08-26,2024-09-21
301615,443,home,130707.6,APPROVED,2023-07-26,2023-07-24
301616,526,personal,215316.51,rejected,2024-06-17,2024-06-21
301617,434,personal,40425.66,approved,2024-02-28,2024-03-03
301618,289,car,NULL,APPROVED,2024-02-02,2024-02-23
301619,411,education,421457.91, REJECTED,2023-11-14,2023-11-05
301620,111,home,326487.48,approved,2025-04-29,2025-05-26
301621,963,car,99280.84,APPROVED,2023-07-19,2023-08-07
301622,306,home,319049.29,APPROVED,2025-03-12,2025-03-02
301623,469,car,350178.0,pending,2023-09-14,2023-10-10
301624,526,education,243988.43,approved,2024-12-24,2025-01-04
301625,206,car,490741.34,Approved ,2024-02-24,2024-03-17
301626,797,home,249535.14,pending,2023-11-08,2023-11-20
301627,66,education,365248.28,Approved ,2025-02-27,2025-03-11
301628,35,home,480354.85,pending,2024-09-20,2024-10-12
301629,180,personal,277710.38, REJECTED,2025-02-13,2025-03-14
301630,623,education,450034.04,approved,2024-05-11,2024-05-05
301631,1000,personal,359343.32, REJECTED,2024-09-11,2024-09-20
301632,77,education,467985.12,approved,2024-09-23,2024-10-17
301633,8,car,164358.63,APPROVED,2024-08-11,2024-08-30
301634,75,personal,251313.21,approved,2024-08-23,2024-09-09
301635,814,car,42014.58,APPROVED,2024-03-19,2024-03-29
301636,257,education,178785.47,Approved ,2024-06-19,2024-07-08
301637,541,car,475624.74,APPROVED,2024-11-01,2024-10-22
301638,285,car,281943.16,APPROVED,2024-09-24,2024-10-13
301639,376,personal,156691.4,approved,2024-12-23,2024-12-24
301640,838,education,47209.72,approved,2025-04-27,2025-05-26
301641,878,car,413952.05,pending,2023-12-13,2023-12-28
301642,807,home,343564.96,APPROVED,2024-08-19,2024-08-31
301643,482,home,232317.4,rejected,2024-12-07,2025-01-05
301644,822,car,467888.45,rejected,2025-03-13,2025-03-19
301645,712,car,440317.64,Approved ,2023-12-17,2024-01-11
301646,564,home,270352.64,rejected,2024-01-22,2024-02-02
301647,564,car,200988.5,pending,2023-10-01,2023-10-03
301648,263,education,187095.79,pending,2023-12-22,2024-01-21
301649,212,education,430852.62, REJECTED,2024-09-02,2024-09-11
301650,645,personal,310029.78,Approved ,2023-09-26,2023-10-14
301651,643,personal,402276.32,approved,2025-05-01,2025-05-16
301652,791,education,478038.95,Approved ,2025-06-21,2025-06-12
301653,518,education,333492.85,Approved ,2023-12-15,2023-12-22
301654,757,car,340320.23,Approved ,2024-10-17,2024-10-24
301655,64,education,440833.84,pending,2023-09-22,2023-10-13
301656,698,home,NULL,rejected,2024-02-04,2024-02-09
301657,517,personal,NULL,approved,2023-07-17,2023-07-25
301658,207,car,238593.33,Approved ,2024-04-06,2024-04-30
301659,481,home,65031.23,Approved ,2025-03-25,2025-03-22
301660,306,home,58773.15,approved,2024-01-28,2024-02-18
301661,601,car,294650.05,rejected,2024-03-27,2024-03-22
301662,407,car,257769.95,rejected,2024-05-27,2024-06-24
301663,64,car,106810.56, REJECTED,2024-08-24,2024-08-29
301664,330,education,128785.18,pending,2023-09-07,2023-10-05
301665,465,education,166870.4,rejected,2023-10-29,2023-11-24
301666,821,home,369105.64,rejected,2025-01-05,2025-01-01
301667,485,personal,131415.89, REJECTED,2025-03-01,2025-03-17
301668,528,car,335622.44,APPROVED,2024-03-06,2024-03-31
301669,894,education,452180.13,approved,2024-10-19,2024-10-27
301670,406,home,420779.03,rejected,2024-11-03,2024-11-19
301671,686,education,490839.97, REJECTED,2024-01-17,2024-02-06
301672,834,home,296063.27,approved,2023-08-03,2023-07-25
301673,347,personal,296153.92,Approved ,2023-09-30,2023-10-14
301674,420,education,NULL,rejected,2025-02-06,2025-03-04
301675,347,home,256420.93,rejected,2024-08-21,2024-09-05
301676,133,personal,309685.71, REJECTED,2024-10-11,2024-10-12
301677,394,home,190169.16,pending,2024-11-22,2024-11-26
301678,535,education,11026.99,rejected,2024-12-03,2024-12-02
301679,4,education,332535.23,approved,2024-12-25,2025-01-01
301680,477,education,407994.96,pending,2025-03-20,2025-03-17
301681,520,education,414452.57,approved,2024-07-22,2024-08-05
301682,49,home,74009.6,Approved ,2023-07-13,2023-07-20
301683,789,personal,92248.93,Approved ,2024-04-12,2024-04-24
301684,753,education,231848.6,approved,2023-12-07,2023-12-05
301685,992,car,191956.0,pending,2024-07-28,2024-08-09
301686,614,education,284982.26, REJECTED,2024-12-04,2024-12-05
301687,458,personal,410451.93,Approved ,2025-01-10,2025-01-14
301688,3,car,261545.18,APPROVED,2024-07-22,2024-07-18
301689,914,personal,453211.91,APPROVED,2023-10-16,2023-10-30
301690,328,personal,49056.22, REJECTED,2025-05-04,2025-05-26
301691,595,car,441187.49,Approved ,2024-09-26,2024-10-11
301692,194,education,333599.92,rejected,2024-07-07,2024-07-13
301693,544,education,393449.11, REJECTED,2023-10-09,2023-10-06
301694,414,personal,127327.32,APPROVED,2023-12-06,2023-12-17
301695,233,car,131572.78,APPROVED,2024-05-13,2024-05-24
301696,934,personal,24711.25,Approved ,2023-08-29,2023-09-07
301697,81,personal,394054.23,rejected,2023-09-28,2023-09-23
301698,811,car,299126.32,approved,2025-06-09,2025-06-07
301699,544,education,307606.36,APPROVED,2024-08-26,2024-09-21
301700,996,personal,444292.12,rejected,2024-03-07,2024-03-18
301701,378,home,260543.32, REJECTED,2024-06-14,2024-06-23
301702,43,personal,47082.48,APPROVED,2025-04-07,2025-04-27
301703,41,home,293845.78,rejected,2024-12-02,2024-12-06
301704,277,education,107653.46,Approved ,2024-07-14,2024-08-08
301705,448,personal,287466.08,pending,2025-03-01,2025-02-22
301706,461,car,324401.65,rejected,2024-07-09,2024-07-29
301707,847,home,418290.26,approved,2024-09-28,2024-10-09
301708,309,education,263914.9, REJECTED,2025-05-21,2025-05-13
301709,557,education,162459.08,Approved ,2024-03-03,2024-03-04
301710,930,home,189760.47,approved,2023-09-07,2023-09-21
301711,596,education,470942.31,Approved ,2023-10-27,2023-11-09
301712,548,personal,237529.92,Approved ,2024-11-23,2024-11-23
301713,720,personal,133044.1,Approved ,2024-02-11,2024-02-18
301714,757,personal,59202.4,rejected,2023-09-02,2023-09-11
301715,372,personal,393516.67,approved,2024-07-06,2024-07-22
301716,821,home,340647.94, REJECTED,2025-06-08,2025-06-02
301717,108,personal,13413.79,APPROVED,2024-12-02,2024-11-30
301718,375,home,266057.71,rejected,2024-10-17,2024-11-16
301719,862,education,418912.93,Approved ,2024-12-04,2024-12-24
301720,797,personal,158695.13,pending,2025-05-06,2025-04-28
301721,443,home,712.54,Approved ,2024-08-28,2024-09-22
301722,346,home,169774.17,pending,2025-02-25,2025-02-20
301723,228,education,105863.58,rejected,2024-01-18,2024-02-15
301724,369,education,70859.27,rejected,2023-12-13,2023-12-24
301725,788,car,NULL, REJECTED,2023-12-12,2024-01-01
301726,479,education,115243.94,Approved ,2024-11-19,2024-11-23
301727,311,education,148344.28,pending,2025-04-28,2025-05-28
301728,243,home,236093.39,Approved ,2024-09-28,2024-09-19
301729,262,car,480256.06,Approved ,2024-09-05,2024-09-16
301730,967,home,11829.65,Approved ,2023-11-12,2023-12-04
301731,244,personal,291956.14,approved,2023-09-13,2023-10-01
301732,781,personal,36074.6,rejected,2024-11-11,2024-11-03
301733,809,education,283091.29,rejected,2025-02-15,2025-02-07
301734,346,home,191859.88,rejected,2023-07-26,2023-08-09
301735,788,education,463192.0,rejected,2024-02-15,2024-03-03
301736,213,home,2789.76,pending,2024-12-27,2025-01-18
301737,851,home,479779.19,pending,2025-04-04,2025-04-07
301738,244,education,19386.21,Approved ,2025-05-23,2025-05-29
301739,430,home,351383.7,approved,2023-09-22,2023-10-19
301740,890,home,487640.86,APPROVED,2024-09-15,2024-09-22
301741,488,home,344826.84,approved,2023-11-03,2023-11-16
301742,736,education,181795.33,approved,2025-03-30,2025-03-30
301743,625,home,397748.59, REJECTED,2025-03-30,2025-04-09
301744,252,car,223281.7,pending,2023-11-06,2023-10-27
301745,28,personal,100687.76,pending,2024-01-31,2024-01-24
301746,965,home,205315.0,pending,2025-01-10,2025-01-12
301747,212,personal,298354.2,rejected,2024-04-03,2024-04-23
301748,487,home,156709.58,APPROVED,2023-07-06,2023-08-03
301749,624,education,196687.56,rejected,2024-12-31,2025-01-12
301750,479,education,152657.34,approved,2024-12-08,2024-12-27
301751,779,home,404932.42,pending,2025-02-09,2025-02-18
301752,534,home,382871.18,approved,2025-04-01,2025-03-23
301753,567,education,337823.56,pending,2025-01-07,2025-01-28
301754,434,car,16833.3,approved,2025-04-15,2025-04-06
301755,725,car,312088.55,rejected,2024-04-25,2024-05-02
301756,947,car,50582.9,rejected,2024-01-10,2024-01-10
301757,937,personal,190802.06,rejected,2024-01-21,2024-02-07
301758,381,car,246750.04,pending,2023-11-16,2023-11-28
301759,783,personal,259621.16,APPROVED,2023-12-30,2024-01-24
301760,71,home,NULL,approved,2025-03-04,2025-03-01
301761,648,personal,432637.02, REJECTED,2024-11-02,2024-11-24
301762,969,personal,245610.56, REJECTED,2024-02-21,2024-03-20
301763,105,home,6918.51,pending,2023-09-30,2023-10-04
301764,811,education,170788.75,rejected,2024-05-16,2024-05-20
301765,466,personal,120576.53,rejected,2024-08-29,2024-09-22
301766,318,car,322278.48, REJECTED,2024-06-12,2024-07-11
301767,225,education,404604.54,approved,2023-07-21,2023-07-31
301768,829,personal,466954.24,rejected,2023-11-05,2023-10-29
301769,991,home,366247.16,APPROVED,2024-07-20,2024-07-17
301770,1000,education,423914.54,APPROVED,2023-09-12,2023-10-07
301771,777,home,NULL,pending,2023-08-23,2023-09-16
301772,648,home,56944.44,approved,2024-04-26,2024-05-09
301773,315,car,450905.57, REJECTED,2025-03-21,2025-03-21
301774,385,education,303981.19, REJECTED,2024-07-09,2024-08-07
301775,833,education,389379.18, REJECTED,2024-03-12,2024-03-08
301776,674,home,17256.63,APPROVED,2024-10-28,2024-10-29
301777,749,car,248105.08,pending,2024-12-01,2024-11-21
301778,40,education,45717.15,pending,2025-01-17,2025-01-21
301779,486,home,106812.74,APPROVED,2023-07-24,2023-08-04
301780,839,personal,245259.87, REJECTED,2025-04-26,2025-04-24
301781,132,home,138614.32,approved,2023-10-05,2023-10-14
301782,586,education,177082.9,rejected,2023-10-19,2023-11-12
301783,312,education,225924.24,pending,2023-07-08,2023-07-05
301784,131,education,148586.89, REJECTED,2025-02-07,2025-02-04
301785,447,personal,136557.29,pending,2024-10-01,2024-10-21
301786,2,education,250045.76,approved,2024-12-16,2024-12-07
301787,16,education,256387.3,APPROVED,2025-01-16,2025-02-06
301788,900,personal,478875.87,Approved ,2024-10-20,2024-11-03
301789,42,education,266503.88,approved,2023-11-11,2023-11-11
301790,955,car,460896.01,Approved ,2024-01-12,2024-01-10
301791,555,education,399508.95,approved,2024-04-27,2024-05-20
301792,581,car,285863.24,rejected,2023-08-06,2023-08-17
301793,664,home,80755.4,approved,2024-06-19,2024-07-18
301794,536,car,12127.74,approved,2025-04-02,2025-04-28
301795,49,education,188239.85,Approved ,2024-05-15,2024-05-26
301796,843,education,217221.47,Approved ,2023-11-15,2023-12-12
301797,584,home,431674.43, REJECTED,2025-04-17,2025-04-20
301798,561,personal,409758.3,pending,2024-05-23,2024-05-29
301799,325,home,487364.17, REJECTED,2023-12-03,2023-11-26
301800,270,car,320991.17,APPROVED,2025-03-21,2025-03-30
301801,542,home,389231.87,pending,2023-10-26,2023-10-30
301802,241,home,473121.29,approved,2024-06-09,2024-06-03
301803,507,home,417874.93,rejected,2024-01-08,2024-01-09
301804,915,personal,64482.26,APPROVED,2024-09-09,2024-09-15
301805,366,car,314911.3,Approved ,2025-06-08,2025-06-15
301806,831,home,488794.17, REJECTED,2023-10-11,2023-10-13
301807,770,car,NULL,approved,2025-01-20,2025-01-12
301808,792,education,424407.39,approved,2024-03-20,2024-04-17
301809,52,home,438559.88,Approved ,2024-04-14,2024-04-24
301810,633,home,NULL,pending,2023-09-28,2023-10-02
301811,673,education,293873.83,approved,2023-11-04,2023-11-13
301812,354,home,498914.13,Approved ,2024-08-18,2024-09-01
301813,653,home,361364.59,rejected,2024-03-03,2024-03-25
301814,234,home,385446.0, REJECTED,2023-12-26,2023-12-27
301815,493,education,469396.55,approved,2024-09-24,2024-09-20
301816,449,personal,402012.54,APPROVED,2024-01-03,2023-12-28
301817,826,education,388351.21,rejected,2023-12-03,2023-12-26
